artist_name,artist_id,popularity,artist_followers,genres,image
Fields Of The Nephilim,3m8KqUjgKDwmJ9L9uBHMMs,35,128318,"['deathrock', 'darkwave', 'post-punk', 'gothic metal', 'cold wave']",https://i.scdn.co/image/ab6761610000e5eb630e00912a6eb175e12e9427
Les Satellites,5ncRwkMWAUUV6qCkSONO22,13,2311,[],https://i.scdn.co/image/ab6761610000e5ebcb8d335d5cfe2151dfbffe83
GG Allin,5Nx3gPpU2OFLI80rv7fDX5,36,107879,"['punk', 'hardcore punk']",https://i.scdn.co/image/78574880c36e98abae8fe0af8603e8c0fbc8abae
World Party,0THUMJMWUd5L8os9K6O4FE,37,52201,[],https://i.scdn.co/image/ab6761610000e5ebc010c90c1d0bed13136f6a08
Primal Scream,3wury2nd8idV4GecUg5xze,51,534295,"['madchester', 'britpop', 'alternative dance']",https://i.scdn.co/image/ab6761610000e5eb67fc8710036b6a053baef3d5
Delfins,4XI9RntQXI5Ly7j87g9y9I,29,30129,[],https://i.scdn.co/image/ab6761610000e5ebf76c610bc66fba1359fe99ee
McAuley Schenker Group,3LbJq0qQ5XCk2ocAPfRxJz,34,44818,"['album rock', 'glam metal', 'arena rock', 'hard rock']",https://i.scdn.co/image/277a981041ba13e8ff032a114ac9327d69dea9fc
Cacophony,3WNx4M2YbMmDiJqeOBi0Ae,24,55560,"['neoclassical', 'speed metal']",https://i.scdn.co/image/ab67616d0000b27354edb14eeee3b7998b8feec7
Dragana Mirkovic,1rh3kOJeqmkZ968Lc2QYCS,47,162709,[],https://i.scdn.co/image/ab6772690000c46c0a340c37c8a0792e0e91c0eb
Ali Hemeida,3sJXlwYQKVSrx9BJj0o9Af,20,14462,"['egyptian pop', 'khaleeji']",https://i.scdn.co/image/ab67616d0000b273d7b927ee6d9a4c43151f6f25
Sherrick,25YuwaUOt5r7Myn76coeON,16,2009,['post-disco'],https://i.scdn.co/image/eed08ea4a02a51dca2046d007f88eb1e8e1e8708
Coroner,7lfdXL6PuTM5iWJNvI7PPV,30,99605,"['thrash metal', 'speed metal', 'groove metal', 'metal']",https://i.scdn.co/image/ab6761610000e5eba8ce00653862ae16d43db8d9
Nino D'Angelo,4xhEhRE75hHgXMeNeeTTsx,51,216037,"['neomelodico', 'canzone napoletana', 'italo dance']",https://i.scdn.co/image/ab6761610000e5ebd54beba2441227210cdc6638
Snooky Pryor,2mGsLcgVJSfpUTgrMuPxt3,29,18633,"['blues', 'classic blues', 'modern blues']",https://i.scdn.co/image/526d5f54dcc77284d0af420f7a45950094512e29
Johann Adolf Hasse,6w8vbl8dEQWsrWokjeM4sn,30,5709,['requiem'],https://i.scdn.co/image/61d121974377abda7f931c23cd6c42b6164d42f8
Marvin Sease,0hGzB35FiKuH87AIIHwrVb,31,112875,"['blues', 'soul blues']",https://i.scdn.co/image/e88427b77def1cb1a8d74ca4a55cb334c9006486
Atsuko Nina,5Evk4SnR9uXmtStXAPZiR3,16,1120,['city pop'],https://i.scdn.co/image/ab67616d0000b2736f3acc4d29833fd748d2d861
Paul Carrack,0FFuvdY7fuiuTmHN9unYoz,53,185976,[],https://i.scdn.co/image/ab6761610000e5eb9f475bbebf716a08ec2d540a
Berlin Philharmonic Wind Ensemble,170KxAoT6sDGGRT3wYOVG1,21,1375,['chamber music'],https://i.scdn.co/image/ab67616d0000b27303e1254a8c8edfbc46e23e09
Engenheiros Do Hawaii,0GNq4xh8uFCyihPurnunf7,65,2514317,"['brazilian rock', 'mpb', 'brazilian pop', 'pop rock']",https://i.scdn.co/image/30a6169720ba5a1b7e90acffedd677a3ab2fae35
Mahlathini & The Mahotella Queens,5LFWp4p0pMURif2d7z3ijQ,29,39636,"['champeta', 'afropop', 'afro soul']",https://i.scdn.co/image/ab6761610000e5ebec70e0260702a468313b5e37
David Benoit,1OLWM7nUNcTjZ9ct4DEPZu,45,112104,"['smooth jazz', 'jazz', 'cool jazz', 'jazz fusion']",https://i.scdn.co/image/ab6772690000c46c153adede0a024fd3679af738
Barrerito,012whAEpADzsx3xHjT9nva,51,385302,"['sertanejo tradicional', 'sertanejo']",https://i.scdn.co/image/ab67616d0000b2734431e4da40bc1ef41b254bd2
Grup Yorum,4FjxqqOXKI1eGLrYn3GUq4,45,476317,"['karadeniz folk', 'anatolian rock', 'arabesque']",https://i.scdn.co/image/ab6761610000e5eb2e6a16ba532f7cca3486480f
Pieter Nooten And Michael Brook,1AhA5UAPUefljVYKupe1xp,18,2060,['ambient'],https://i.scdn.co/image/ab67616d0000b2734ea890b5824b39e6e6a747ec
Rachid Ferrache,4pUgmIxR2my2zDHzurWhLz,5,41,[],https://i.scdn.co/image/ab67616d0000b273017617859b7b0b431ae5899f
Ángeles Del Infierno,2qzYtiwABDEql4L7JpZ59Y,49,599072,"['rock urbano', 'rock en español', 'mexican rock']",https://i.scdn.co/image/ab6761610000e5eb1190c74ed1d3dcd7c456d253
Najat Aatabou,7Gg8QeumsTdjK1NO6aST4D,12,944,"['moroccan chaabi', 'raï', 'gnawa']",https://i.scdn.co/image/ab6761610000e5eb1167f731fc991c7a44a72afe
Fagner,5j3htXVskZF0u8qWY5zcF8,57,1643415,"['mpb', 'brega', 'forro tradicional', 'forró', 'seresta']",https://i.scdn.co/image/ab6761610000e5ebd0f1b77edadcf52574b6f47d
Piknik,625pLI6ukICVgPMaZZ9QVX,42,164877,"['sovietwave', 'art rock']",https://i.scdn.co/image/ab6761610000e5ebf636725e24a8d325c344fac8
Parni Valjak,147o8AvhwmZLnBlQTJPMnX,43,183340,[],https://i.scdn.co/image/ab6761610000e5eb113de73ca267bd8827b4db49
Georgette Lemaire,1FEWiWLwNkCt5NQiuSjaZq,4,452,['chanson'],https://i.scdn.co/image/ab67616d0000b27309cad1be5c963d19d71d669d
Chant Grégorien,18dl2r2jBgYsCNWDKQqYuo,10,500,[],https://i.scdn.co/image/ab67616d0000b2738a72ce1f44752b8797f259fb
Sanctuary,1XolQApHVLzp4L8AeOZ7nx,28,74448,"['thrash metal', 'speed metal', 'power metal', 'heavy metal']",https://i.scdn.co/image/ab6761610000e5eb7083f7c1ff93f953e0469614
Sacrifice,6IOGoBdcGoq9EZGcpthG8Z,27,36976,"['thrash metal', 'speed metal', 'groove metal']",https://i.scdn.co/image/ab6761610000e5eb08f658eaf1be95ab4d712739
Sarcófago,3bPSw3qkTeBZXnfDFUqmPG,32,122867,"['black metal', 'death metal', 'thrash metal', 'speed metal']",https://i.scdn.co/image/ab67616d0000b27362646c70dcd6a0909063f696
JADOES,2PlrnJTl5q82tGpv9Fmty0,22,5169,['city pop'],https://i.scdn.co/image/ab67616d0000b2733cd5ed159f37cbebe7fe5eb5
Herbs,6GIB5jeCf3U9JJUo2of2bA,43,70819,"['nz reggae', 'reggae']",https://i.scdn.co/image/ab6761610000e5eb160bbb02fae2b1866c7a2c24
JR Player,5toQ6TytqEXVTY6X5KDCBN,37,17816,['amapiano'],https://i.scdn.co/image/ab6761610000e5eb43942186d05fe29d35622082
The Invincible Spirit,5leTuVWMEcXFeyMuFeCv5J,23,8452,"['ebm', 'industrial', 'darkwave', 'new beat', 'cold wave']",https://i.scdn.co/image/ab6761610000e5eb4fb76dd7e98b07b2b808552f
Dianne Reeves,7nwrblOf59ulOiB6djwPVh,41,88057,"['vocal jazz', 'jazz']",https://i.scdn.co/image/55bf296ea4493d970a9d38d3022c57b094c149e7
Nilda Fernandez,6jYh9OGUoVr8CIfsAstZHo,19,3710,"['chanson', 'variété française']",https://i.scdn.co/image/ab67616d0000b273f32ace847d8e2ae4268551de
Camouflage,2YTbBGa3Tf2rRPhiJxWoUN,46,123399,"['synthpop', 'new wave', 'ebm']",https://i.scdn.co/image/ab6761610000e5eb8ef1b27423bb8cfc4d7a7a80
Cheryl Glasgow,4BCHbFPr7Wxkqu4MVuJFyH,14,709,[],https://i.scdn.co/image/ab6761610000e5eb33dfb3351b65e4ab35e5d555
Joe Strummer,2A09V0kHlETOFfT8Hz8oba,43,104512,[],https://i.scdn.co/image/ab6761610000e5ebb9586ddeb23977ba7d47e037
Michel Rivard,6CVur2iw4ExLNmsSGiATZN,32,31019,['chanson'],https://i.scdn.co/image/ab6761610000e5eb6cbd5b883a5dbdeb780e9ca3
Ali Farka Touré,3mNygoyrEKLgo6sx0MzwOL,47,285545,['gnawa'],https://i.scdn.co/image/0d183847042a7c6e27c04f21fbe2273d63d03e50
Eva Ayllón,6AQFORISOneOZkh6r1sGS2,49,171560,"['bolero', 'huayno']",https://i.scdn.co/image/ab6761610000e5eb10c3353ef8ccd1a27dd11d35
Warzone,7cvibKo9n0RsgKaW4p4RVO,26,37901,"['hardcore punk', 'hardcore', 'punk']",https://i.scdn.co/image/777b732f10502a486efeed3181d20063e728a3ef
Pentagram,0xybuiDEYo3YuT3fLPaIyE,39,106874,"['doom metal', 'sludge metal', 'stoner rock']",https://i.scdn.co/image/c2c5a74ec76a2a87afeb0a951d6032cf81a01a5e
Ipce Ahmedovski,7fLVhatYFxPP41u0T20kYg,32,32109,[],https://i.scdn.co/image/ab67616d0000b273c868cc3d82206772f37c48af
Close Lobsters,6v8lYzIVcmeuPkoobFl7Dx,23,11023,"['jangle pop', 'power pop']",https://i.scdn.co/image/ab6772690000c46c032948c764f66703d5c1406b
Kyung Wha Chung,0LtGkeRp03UAHQZNKrQ4XC,31,10993,['classical'],https://i.scdn.co/image/da8e5dba845148014bf7c8aa9b77b2d26ec94032
Dzej Ramadanovski,1y7ukldFMFGjjMbxn5ItZU,43,44100,[],https://i.scdn.co/image/ab67616d0000b27389384c4040069f51bda4e3d3
Leatherwolf,1e4sTndn6XYL3IOvmuWpsJ,26,25901,"['glam metal', 'glam rock', 'heavy metal', 'album rock']",https://i.scdn.co/image/ad3fb760f27a888b7c0b4c1ff24ace02c42d056e
Conjunto Clásico,2T1yhT2K3iSI8vwAdOS9O0,39,112471,"['salsa', 'salsa romantica', 'son cubano']",https://i.scdn.co/image/ab67616d0000b2735664940a0319f3ca583a0210
Fandango,0K4nxvAJBnfObOL3vkJhc0,34,18762,[],https://i.scdn.co/image/ab6761610000e5eb292713b476c527388b8ccf3e
Ndedi Eyango,1d53YM45tZkZPoG9WATgWG,11,1019,[],https://i.scdn.co/image/ab67616d0000b273af4210d7e6842eea23fa7a1d
Emrah,7fq3nZT2euZJrDRkV0u5Oe,40,199095,"['arabesque', 'turkish pop']",https://i.scdn.co/image/ab6772690000c46c2bb5b14fab444713e4dfc0aa
Gaiteros de Pillopo,0Gcgzrheia2zEtiKkZTbzA,38,37077,[],https://i.scdn.co/image/ab67616d0000b273e7beb3a1e92fc65a6fbf1e8a
Blue System,7mDPp4RHlXLWkyLAf3AFBx,46,125104,"['italo disco', 'europop', 'italo dance', 'eurodance', 'hi-nrg']",https://i.scdn.co/image/ab6761610000e5ebad5fed9e7ca67a3176eaabc8
Bajm,1ckVZCWKKoeh5GhtidoU4D,47,158671,['disco polo'],https://i.scdn.co/image/ab6761610000e5eb742958929ea30dfd78fe72d5
Gene Loves Jezebel,4Egyhh5C7MvfJaWXFx1qc4,36,103634,"['new wave', 'deathrock', 'post-punk', 'darkwave', 'synthpop']",https://i.scdn.co/image/354d9399e67125bac6f0867bfcc445bf82aaead0
Natalia Andrea,4xrJDvW3emn4XUfkseNI5C,26,1805,['anime'],https://i.scdn.co/image/ab6761610000e5eb233fe50a8fbab000c9c1ab95
Wendy & Lisa,5Fe7lgCHgCB8oZhG3KoTZz,25,51332,[],https://i.scdn.co/image/ab6761610000e5eb6a0c72f5f9217743f04c3598
Andrew Parrott,3XHSTHtChESFEiOw1LqKuM,34,2119,"['gregorian chant', 'choral', 'medieval']",https://i.scdn.co/image/81700bf9f5a1b10eca82eff96ea752b8bf2c5a10
Pebbles,702AvACMk5mieXIYlC2Gxx,38,291901,"['new jack swing', 'quiet storm']",https://i.scdn.co/image/5cd09b1f3bac8a69b4d98de86f57dbb1a9aaff9d
Acoustic Alchemy,29wYlrKAdlJOf9ayJIIPpJ,41,61769,"['smooth jazz', 'jazz fusion', 'jazz', 'cool jazz', 'new age']",https://i.scdn.co/image/ab6761610000e5ebce213caa98f845bbfa9d7166
Daniel Barenboim,78sEozQOEJxzXegUuqRSgH,62,139695,"['classical', 'classical piano', 'opera']",https://i.scdn.co/image/ab6761610000e5eb078ae88e99727476235d816f
鄭怡,0XhauxEnCMq0tv24DjX5Gp,39,22130,"['mandopop', 'taiwanese pop']",https://i.scdn.co/image/ab67616d0000b27324c25daa4ddacb0d8fa4a1cd
Kome Kome Club,5lTGqFmlTng9jPrs7c2dRA,48,406528,"['kayokyoku', 'j-pop']",https://i.scdn.co/image/ab6761610000e5eba2958458cd78731d4b47c682
William Boyce,7ACr1vVXFFwfQVyJm9J54z,41,14786,['classical'],https://i.scdn.co/image/464310122525c3ddf798cbc9ea43887ff63b4296
John Gorka,2MWKhzU2iggdtLs4xLTqrP,27,20027,"['folk', 'singer-songwriter', 'americana']",https://i.scdn.co/image/b92e92dcd133691ae421d90bd1b37a6624b0b8d3
Masanori Ikeda,2sstBJJ14RDUQ8mg7lUb7F,17,1934,"['city pop', 'kayokyoku']",https://i.scdn.co/image/ab67616d0000b273f0216b00f0666b7e1658e384
Sakis,5prZFvhUVeI7ARqG5l1DTJ,11,1650,"['rhumba', 'zouk', 'champeta']",https://i.scdn.co/image/ab67616d0000b2735359926388c893b7066cebc7
Play School,0gkeMf1I9r5U5Hne19vr9A,51,34195,"[""children's music"", 'lullaby']",https://i.scdn.co/image/ab6761610000e5eb4db9929d8ea49e64574e4071
Les Fabricants de joie,4MvtZTPCnQSUcZAYpQRHFA,18,1281,[],https://i.scdn.co/image/ab67616d0000b2731e5381a3122c494033d758cc
Randy Rothwell,5pv6NPPiJssJVXIqE7JmGN,32,14509,['worship'],https://i.scdn.co/image/ab67616d0000b2734dabfa810ba17768c39892e0
Peter Herbolzheimer Orchestra,0bcyoeQuTt9R8vQPxPFfJC,20,1355,"['big band', 'swing music']",https://i.scdn.co/image/ab67616d0000b2738bea983c85e90b7c41c358d8
Mixed Emotions,0PpdKaFkOsHXRHr5VUi9ky,34,15556,['schlager'],https://i.scdn.co/image/ab67616d0000b27348d4322cab6cf58927f97077
A.R. Kane,7JXwnoNAAY276k8wZVmpYf,24,22475,"['shoegaze', 'dream pop', 'alternative dance']",https://i.scdn.co/image/46d40def045d8cd01eba87626fa0e29b6e84d657
Boaz Sharabi,7aav2bpUXUk0mAzA8ian90,35,20533,['mizrahi'],https://i.scdn.co/image/ab6761610000e5eb3908edd3ad1c76cde9b57228
Flesh For Lulu,6ahlwhwCBtwhSeDO5vYMh5,27,30200,"['new wave', 'deathrock', 'synthpop', 'post-punk']",https://i.scdn.co/image/e407603ab14a4ed035a38e0e779341d2d0aeddfd
Voivod,0lFiKrJUofJpnrAJnMsnQ3,33,121171,"['thrash metal', 'progressive metal', 'speed metal', 'metal', 'groove metal']",https://i.scdn.co/image/ab6761610000e5eb8fdb4f8d5a703ab74801faee
Wütrio,2npHjPoUwDBNgNkB28abvy,2,68,[],https://i.scdn.co/image/ab67616d0000b273de7f1c285224a66c49098f59
Tommy Emmanuel,6HjfVflhYjbu6PSIsFOjwM,45,198274,[],https://i.scdn.co/image/ab6761610000e5eb77b0f87a03ab4b8c58764298
Karina,4bCJFFuTF8fuditJEIS1GX,50,95780,[],https://i.scdn.co/image/ab6761610000e5eb2112dad25b2349e4f4db2ff2
Orquesta Juan D' Arienzo,4Kd66a11TeEgIKkIF6l9cG,23,3225,['tango'],https://i.scdn.co/image/ab67616d0000b2736f2d5a3caef90abb3db49a8b
Gonzales,4IqR0DUl2DV7Zz4CjjRGsC,15,496,['disco'],https://i.scdn.co/image/ab67616d0000b273c3b23d285eb6a521da344eda
Michaël Fortunati,2R2jVc70ueuu0ZHEiVRV7f,29,3867,"['hi-nrg', 'italo disco', 'italo dance']",https://i.scdn.co/image/ab67616d0000b2734187583923aa120b6299efa6
Lizzy Borden,0ZdLFpb5MhkSrsHef7A3Bb,26,55712,"['glam metal', 'heavy metal', 'speed metal', 'glam rock', 'hard rock']",https://i.scdn.co/image/ab6761610000e5ebb98e5d95d52a7dc553f4ba8d
Vairamuthu,1hFqbxc2MxieBIU4MqIEWm,65,110447,"['tamil pop', 'kollywood', 'tamil dance']",https://i.scdn.co/image/ab67616d0000b273b2aa9e9104987ff6bef1b8ff
Richard Smallwood,4WIRlLxuzmZciQ8JS2b3jP,37,109179,"['gospel', 'worship']",https://i.scdn.co/image/ec201493abc6c45723d0ad583de07d2cf0ff25b5
Shy Rose,3PHEo40GhiAiGaw4XMRNKf,27,2449,"['hi-nrg', 'italo disco', 'italo dance']",https://i.scdn.co/image/ab67616d0000b27391d866535c53d7328e4c2b01
Treat,6HY1gnFOOY9ZAgQtzvtZHI,28,31536,"['album rock', 'arena rock', 'glam metal', 'hard rock', 'melodic metal']",https://i.scdn.co/image/ab6761610000e5ebaa813982e04ec5ac5faf029e
Kane Roberts,12FdDK5z7grZIamaG6xTUK,29,13471,"['album rock', 'glam metal', 'arena rock', 'hard rock']",https://i.scdn.co/image/ab6761610000e5eb4b6b31296e894f30c342e467
Aşık Mahzuni Şerif,4kNfut5xtwFz4AraRDFarT,43,74844,"['arabesque', 'karadeniz folk', 'oyun havasi', 'anatolian rock']",https://i.scdn.co/image/ab67616d0000b27300887218d15411ad8c240e87
Jimmy Barnes,1k5aZWIOUbUfKcnMxtEivJ,52,392679,[],https://i.scdn.co/image/ab6761610000e5eba70975ea773a1332ab5217c9
The Strings Of Paris,1QwkgaYafyhVhT9edm9F59,39,2476,['orchestra'],https://i.scdn.co/image/ab67616d0000b273915c2930451f1c661450b323
Danzig,34c4iQ5tkaZKu6Sv28BTde,57,992515,[],https://i.scdn.co/image/ab6772690000c46cfc6c290e700ffc24fce643c1
Luna Parker,6JWjzo212lkYEtlowpF2sK,26,5552,"['variété française', 'chanson', 'french pop']",https://i.scdn.co/image/ab67616d0000b273cfe5be62d98a14dc37d64de2
Tanita Tikaram,2gTl60Ao3u7bljVnAqxPh8,49,164207,[],https://i.scdn.co/image/ab6761610000e5eba599447a511c34672fba0854
Mano Negra,6jq7GptAwkoFiunDhZYqQ2,48,294604,"['latin alternative', 'rock en español', 'latin rock', 'ska']",https://i.scdn.co/image/ab6761610000e5eb9587fb9bd6a555ea04ecc92c
Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,69,1903939,[],https://i.scdn.co/image/965060777aeacb43659097cddc16b741785a508f
Eazy-E,7B4hKK0S9QYnaoqa9OuwgX,65,6567050,"['gangster rap', 'west coast hip hop', 'g-funk']",https://i.scdn.co/image/86dccc14ded05c08b96d314a5b0ddf95bb01f013
Petula Clark,6nKqt1nbSBEq3iUXD1Xgz8,50,351717,[],https://i.scdn.co/image/ab6761610000e5eb521d636b6f8743e31b4ee3d1
Les Négresses Vertes,0baGqHSXVphCsotxWDv7NX,37,88423,"['chanson', 'french pop']",https://i.scdn.co/image/ab6761610000e5eb53176f4fcea8760bd24bd0af
François Feldman,3marwXSwSzZctZtvg35LOe,41,57050,"['variété française', 'chanson', 'french pop']",https://i.scdn.co/image/ab6761610000e5eb94c3b8dcf2b483daf5cf4ea7
Johnny Hates Jazz,6zpPKMhpOoG646kJgZ7RKf,53,223704,"['new wave', 'synthpop']",https://i.scdn.co/image/ab6761610000e5eb2601a1276c3434a5b9ffc30b
Patricia Kaas,4JQHNk6teUNYxC27Bg0UPI,46,167567,"['chanson', 'variété française', 'french pop']",https://i.scdn.co/image/ab6761610000e5ebf23c475ae9350ed18a8fe821
Soldat Louis,1xrlEiFyB2fhqJATbGDULK,39,56420,"['celtic rock', 'celtic', 'variété française', 'chanson']",https://i.scdn.co/image/ab6761610000e5eb2032f3b6e280374898b20834
Milli Vanilli,3vRclCt9VnNhYIxFMQCxuM,61,477308,[],https://i.scdn.co/image/ab6761610000e5eb9b458e78c2b564913f3daebe
Sam Brown,3gvT4Mc7kn54IUy08Y0Tr5,40,29668,[],https://i.scdn.co/image/ab6761610000e5ebd744c7eb0d2e0a922c367f5d
Morrissey,3iTsJGG39nMg9YiolUgLMQ,57,1173528,"['britpop', 'madchester', 'new wave', 'jangle pop']",https://i.scdn.co/image/cdbc12a6b10dbab32ed73d4979183e95f46ebeb2
Amr Diab,5abSRg0xN1NV3gLbuvX24M,67,9031775,"['egyptian pop', 'khaleeji']",https://i.scdn.co/image/ab6761610000e5eb8a5d18b749217c6e6605bc6a
Vaya Con Dios,0ODWsmNXtn928qhhEn87C8,51,160556,[],https://i.scdn.co/image/ab6761610000e5ebd80de3faac4eda72041a67b1
Bill Medley,1XE70WwxhnrXNAJYQQ9ygx,57,81348,[],https://i.scdn.co/image/4f10bad99807d5d68c0ff648a245b02555ba457f
Paula Abdul,4PpmBoqphQusNFsxuVKb6j,51,1160185,[],https://i.scdn.co/image/ab6761610000e5ebee0a8f7e1d62e21b3b61a066
Taylor Dayne,32lVGr0fSRGT6okLKHiP68,54,483419,[],https://i.scdn.co/image/ab6761610000e5ebb38a27d7686117d36d5a526a
Bobby Brown,62sPt3fswraiEPnKQpAbdE,55,1209024,['new jack swing'],https://i.scdn.co/image/7d381fcf203f0e83fbcfd5ce485dc9edbe593196
Ural Cossacks Choir,7ls6YYeEAM6Wv2a1dQi8Ti,36,7190,[],https://i.scdn.co/image/ab67616d0000b27312a8b539910efe1c383493d7
Traveling Wilburys,2hO4YtXUFJiUYS2uYFvHNK,58,1248077,[],https://i.scdn.co/image/ab6761610000e5ebabde33de707730af52c01bb0
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,71,2133978,['dance pop'],https://i.scdn.co/image/ab6761610000e5eb9a8ae4546aa5fb59aac60262
Slovak Radio Symphony Orchestra,428GNN7qZnTsMaK3SfPo6D,56,23546,"['classical', 'orchestra', 'opera']",https://i.scdn.co/image/ab6761610000e5eb0f4cdd832091cc4fa92e9490
Bobby Holcomb,17irUYhmJ26EjYszAloPIh,23,2838,[],https://i.scdn.co/image/ab6761610000e5ebb303a7d9f6fe9258bc32074d
David et Jonathan,4Fujt0ZCTyzyrsHsePE6ui,20,1590,"['variété française', 'chanson']",https://i.scdn.co/image/ab67616d0000b2731c53a06a7e35fcd9ee58c659
Jane's Addiction,02NfyD6AlLA12crYzw5YcR,52,1472047,"['funk rock', 'grunge']",https://i.scdn.co/image/ab6761610000e5eb6181668c9b31f2505039ba33
Living Colour,6Uhp7WA6sjm5ZL6Xz561de,51,420386,"['funk rock', 'hard rock']",https://i.scdn.co/image/ab6761610000e5ebea0b40f0ebe78998bc0a9240
Cowboy Junkies,3CYSRCHfilgR8DSbkCMp5j,46,209153,['alt country'],https://i.scdn.co/image/ab6761610000e5eb2e227f737b1ec8fbfc39b4f7
Véronique Jannot,3AySyGIRlpIhkjan8dOSbN,29,8301,"['variété française', 'chanson', 'french pop']",https://i.scdn.co/image/ffba604d48617421b13e128b3bfddd8a2b04ede3
When In Rome,3jOO5nZ2XPmc232rNjzqJy,53,127271,"['new wave', 'synthpop']",https://i.scdn.co/image/ab6761610000e5ebceab21cdc9787ef2f203a859
Joe Smooth,4BIamAD25vwYldaOWTEsXd,38,16563,"['chicago house', 'acid house']",https://i.scdn.co/image/ab6761610000e5eb7c337b5ed09fa7e37ce14a2f
Egor Letov,6yzTAtRHzB5xxcV0z9Debk,39,117696,['sovietwave'],https://i.scdn.co/image/ab67616d0000b2730c7d249a52feb5f2bdafba36
Edie Brickell & New Bohemians,4awU3JRQXIYoxabdwO92AU,44,168319,[],https://i.scdn.co/image/b6265c5de2892a3d38314bc5b48390a0c317c31d
David Hallyday,7uzSMdiiJszDASJE9t8xph,44,88455,"['variété française', 'chanson', 'french pop']",https://i.scdn.co/image/ab6761610000e5ebdab89ac47d8b2bfa99dedbd2
Ziggy Marley & The Melody Makers,3Z2jmNAP2UaGa8lPpi54wD,41,247741,"['reggae', 'roots reggae']",https://i.scdn.co/image/173e114b07bf3ee7f1f7d6feb11b8c441fcfd1de
Rocco Granata,2VhQDTCxA5WBYclo7t7UcI,40,13338,"['italo dance', 'schlager']",https://i.scdn.co/image/d6690a1b9e74ac02f2d01077730c2c3707835c21
Yazz,5ApKaVHAStk5kAuyBW1wG8,40,50514,[],https://i.scdn.co/image/6719d66b080bd6ba6c3c80122791eb9680d847bb
Henry Torgue & Serge Houppin,1Br6NQZHmiUn3c6lXGBGUf,25,2166,[],https://i.scdn.co/image/ab67616d0000b27312dcb54e2bdeb910d2cc84d8
Gamine,00eGrLDnNZNfCY3Lifp3HF,12,785,['french pop'],https://i.scdn.co/image/ab67616d0000b2736f0ddee8b356fbfb44bc84b8
Sandy,5IhWMxx5KtKXbdwEIo1Lkj,13,552,['variété française'],https://i.scdn.co/image/ab67616d0000b273a947d0f3aad1e9e7e00e8750
Canada,1ktPrshtL7xuxGSmFFhfuG,11,600,['variété française'],https://i.scdn.co/image/ab67616d0000b2739d49208fc6a2448501fd2d54
The Sugarcubes,1G0Xwj8mza6b03iYkVdzDP,40,230825,[],https://i.scdn.co/image/1224d3af9be017b1436b59980be7ae167573c03c
Bernard Minet,1BoKBYU77hUJ4HRcZEtsbt,28,8989,[],https://i.scdn.co/image/6a8c3b3b4e77651d62b6dac290e66f340d7cfe99
Lita Ford,77tBvvyd6SD4Y9Um1xcbxP,45,493999,"['glam metal', 'hard rock', 'glam rock']",https://i.scdn.co/image/7c4540e354c44bbd6366b118ef0cbd9711513147
Arcangelo Corelli,5dmMpIyAVaH6b9FLFgWPrF,55,136408,"['classical', 'chamber music']",https://i.scdn.co/image/53d4319bb9f9621d8ad12a6228c42c1433070d2d
Slick Rick,1W9qOBYRTfP7HcizWN43G1,51,734405,['east coast hip hop'],https://i.scdn.co/image/ab6761610000e5eb7f458b9a8992b5472edfe0e7
Mudhoney,7LuYiSXiWs86rwWJjEEgB9,41,306593,"['grunge', 'post-grunge', 'noise rock']",https://i.scdn.co/image/ab6761610000e5eb66dda48b167de387ba3299ba
The Pasadenas,6lr9AruL30Dwl82fDODq9u,31,21865,[],https://i.scdn.co/image/4f1ab89d8648b044ce56980e43e425db839e9f21
Hilary Stagg,635C1HtnImhFBESyPWAdWQ,40,13983,['new age'],https://i.scdn.co/image/ab67616d0000b2732e2db6de9cc40d11c17dbc67
Ensemble Orchestral Harmonia Nova & Didier Bouture,0Ujx9OMRc595IoVDwlwiKF,26,135,['classical'],https://i.scdn.co/image/ab67616d0000b2734f1b2b2806d5701b46475407
Martika,40enFxfEXXsEXKOt1vgx0k,46,233887,[],https://i.scdn.co/image/feae6ac7bfed92ffda49e997327aa05319916b61
Bulgarian State Television Female Choir,5j3PVTaVrMlssk4IC0kumd,34,21078,['choral'],https://i.scdn.co/image/ab67616d0000b273b36bae66deef7e133be21f40
my bloody valentine,3G3Gdm0ZRAOxLrbyjfhii5,56,1020074,"['shoegaze', 'dream pop', 'slowcore', 'noise rock']",https://i.scdn.co/image/ab6761610000e5eb21c79e4e6e1af6af9b94d3a0
Инструкция по выживанию,3GpEhKDSZ21xeJCxTLqNN6,26,16690,"['sovietwave', 'post-punk']",https://i.scdn.co/image/ab67616d0000b2736fe9d72f6c8bd189c4ccd8d5
Caifanes,1GImnM7WYVp95431ypofy9,70,4292764,"['rock en español', 'mexican rock', 'latin rock', 'latin alternative', 'rock urbano']",https://i.scdn.co/image/ab6761610000e5eb3f58860477b33dfae15b16e0
EPMD,3zpKjsMg2gw1St5WcWoUJN,47,421339,"['east coast hip hop', 'hip hop']",https://i.scdn.co/image/05b891a72c523a052a810172525bd317693530e4
Kingdom Come,2YFKPea38AMhGqGSqkFF1Q,41,134622,"['glam metal', 'hard rock', 'album rock', 'arena rock']",https://i.scdn.co/image/5841e4d4afdcb1e104c6ec5fd8f3ef198b66a2ff
