année,semaine,rang,artiste,titre,id_spotify
2016,25,33,Fifth Harmony,Work from home,no id
2016,25,34,Justin Bieber,Love yourself,no id
2016,25,35,Claudio Capéo,Un homme debout,no id
2016,25,36,Navii,J'écoute du Miles Davis,no id
2016,25,37,Julian Perretta,I cry,no id
2016,25,38,De Palmas,Il faut qu'on s' batte,no id
2016,25,39,Jennifer Lopez,Ain't your mama,no id
2016,25,40,Zara Larsson,Lush life,no id
2016,25,41,Cris Cab feat Youssoupha,Bada bing (VF),no id
2016,25,42,Mans Zelmerlow,Should've gone home (Je ne suis qu'un homme),no id
2016,25,43,Jonas Blue,Fast car,no id
2016,25,44,MHD,Maman j'ai mal,no id
2016,25,45,Fréro Delavega,Le coeur éléphant,no id
2016,25,46,Dimitri Vegas & Like Mike vs W&W,Arcade,no id
2016,25,47,Desiigner,Panda,no id
2016,25,48,DNCE,Cake by the ocean,no id
2016,25,49,Bob Sinclar,Someone who needs me,no id
2016,25,50,Sound of Legend,Komodo,no id
2016,25,51,Navii,Turbulences,no id
2016,25,52,Souf,Mi amor,no id
2016,25,53,Ridsa,Je m'en fous,no id
2016,25,54,Black M.,La nuit porte conseil,no id
2016,25,55,JUL,Emotions,no id
2016,25,56,Renaud,J'ai embrassé un flic,no id
2016,25,57,Mathieu Canaby,Miss California,no id
2016,25,58,Beyoncé,Hold up,no id
2016,25,59,MHD,Afro trap part. 5 (Ngatie abedi),no id
2016,25,60,Tal,Are we awake,no id
2016,26,1,Justin Timberlake,Can't stop the feeling,no id
2016,26,2,Amir,J'ai cherché,no id
2016,26,3,Mome,Aloha,no id
2016,26,4,Imany,Don't be so shy (Filatov & Karas remix),no id
2016,26,5,Calvin Harris feat. Rihanna,This is what you came for,no id
2016,26,6,Drake,One dance,no id
2016,26,7,Mike Posner,I took a pill in Ibiza,no id
2016,26,8,David Guetta,This one's for you,no id
2016,26,9,Maitre Gims,Ma beauté,no id
2016,26,10,Chainsmokers,Don't let me down,no id
2016,26,11,Deorro,Bailar,no id
2016,26,12,Kungs vs Cookin' On 3 Burners,This girl,no id
2016,26,13,Lukas Graham,7 years,no id
2016,26,14,Enrique Iglesias,Duele el corazon,no id
2016,26,15,Pink,Just like fire,no id
2016,26,16,Sia,Cheap thrills,no id
2016,26,17,MHD,Maman j'ai mal,no id
2016,26,18,Julian Perretta,I cry,no id
2016,26,19,Tal,Are we awake,no id
2016,26,20,Coldplay,Hymn for the weekend,no id
2016,26,21,Pitbull feat Makassy & Osmani Garcia,El taxi (VF),no id
2016,26,22,Soprano,Le Diable ne s'habille plus en Prada,no id
2016,26,23,Céline Dion,Encore un soir,no id
2016,26,24,Charlie Puth,One call away,no id
2016,26,25,Julian Perretta,Miracle,no id
2016,26,26,Mans Zelmerlow,Should've gone home (Je ne suis qu'un homme),no id
2016,26,27,Boulevard des Airs,Bruxelles,no id
2016,26,28,Les 3 Mousquetaires (Olivier Dion),De mes propres ailes,no id
2016,26,29,Ridsa,Je m'en fous,no id
2016,26,30,Twenty One Pilots,Stressed out,no id
2016,26,31,Jennifer Lopez,Ain't your mama,no id
2016,26,32,Christophe Maé,Il est où le bonheur,no id
2016,26,33,Fréro Delavega,Autour de moi,no id
2016,26,34,Jain,Come,no id
2016,26,35,De Palmas,Il faut qu'on s' batte,no id
2016,26,36,Matt Simons,Catch & release (Deepend remix),no id
2016,26,37,Fifth Harmony,Work from home,no id
2016,26,38,Galantis,No money,no id
2016,26,39,Era Istrefi,Bonbon,no id
2016,26,40,Navii,J'écoute du Miles Davis,no id
2016,26,41,Charly Black,Gyal you a party animal,no id
2016,26,42,Zara Larsson,Lush life,no id
2016,26,43,Alan Walker,Faded,no id
2016,26,44,Sound of Legend,Komodo,no id
2016,26,45,Justin Bieber,Love yourself,no id
2016,26,46,Claudio Capéo,Un homme debout,no id
2016,26,47,Bob Sinclar,Someone who needs me,no id
2016,26,48,DNCE,Cake by the ocean,no id
2016,26,49,Boostee,Feel alone,no id
2016,26,50,Dimitri Vegas & Like Mike vs W&W,Arcade,no id
2016,26,51,JUL,Emotions,no id
2016,26,52,Renaud,J'ai embrassé un flic,no id
2016,26,53,Jonas Blue,Fast car,no id
2016,26,54,Josef Salvat,Open season (Une autre saison),no id
2016,26,55,Souf,Mi amor,no id
2016,26,56,Adele,Send my love (to your new lover),no id
2016,26,57,Fréro Delavega,Le coeur éléphant,no id
2016,26,58,Kent Jones,Don't mind,no id
2016,26,59,Navii,Turbulences,no id
2016,26,60,Desiigner,Panda,no id
2016,27,1,Justin Timberlake,Can't stop the feeling,no id
2016,27,2,Amir,J'ai cherché,no id
2016,27,3,Mome,Aloha,no id
2016,27,4,Imany,Don't be so shy (Filatov & Karas remix),no id
2016,27,5,Deorro,Bailar,no id
2016,27,6,Calvin Harris feat. Rihanna,This is what you came for,no id
2016,27,7,Mike Posner,I took a pill in Ibiza,no id
2016,27,8,Julian Perretta,I cry,no id
2016,27,9,Chainsmokers,Don't let me down,no id
2016,27,10,David Guetta,This one's for you,no id
2016,27,11,Tal,Are we awake,no id
2016,27,12,Enrique Iglesias,Duele el corazon,no id
2016,27,13,Coldplay,Hymn for the weekend,no id
2016,27,14,Kungs vs Cookin' On 3 Burners,This girl,no id
2016,27,15,Drake,One dance,no id
2016,27,16,Soprano,Le Diable ne s'habille plus en Prada,no id
2016,27,17,Maitre Gims,Ma beauté,no id
2016,27,18,Ridsa,Je m'en fous,no id
2016,27,19,Lukas Graham,7 years,no id
2016,27,20,MHD,Maman j'ai mal,no id
2016,27,21,Sia,Cheap thrills,no id
2016,27,22,Pitbull feat Makassy & Osmani Garcia,El taxi (VF),no id
2016,27,23,Pink,Just like fire,no id
2016,27,24,Mans Zelmerlow,Should've gone home (Je ne suis qu'un homme),no id
2016,27,25,Les 3 Mousquetaires (Olivier Dion),De mes propres ailes,no id
2016,27,26,Jennifer Lopez,Ain't your mama,no id
2016,27,27,James Bay,Let it go,no id
2016,27,28,Charlie Puth,One call away,no id
2016,27,29,Céline Dion,Encore un soir,no id
2016,27,30,Jain,Come,no id
2016,27,31,Christophe Maé,Il est où le bonheur,no id
2016,27,32,Galantis,No money,no id
2016,27,33,Boulevard des Airs,Bruxelles,no id
2016,27,34,Matt Simons,Catch & release (Deepend remix),no id
2016,27,35,Bob Sinclar,Someone who needs me,no id
2016,27,36,De Palmas,Il faut qu'on s' batte,no id
2016,27,37,Twenty One Pilots,Stressed out,no id
2016,27,38,Era Istrefi,Bonbon,no id
2016,27,39,Fréro Delavega,Autour de moi,no id
2016,27,40,Fifth Harmony,Work from home,no id
2016,27,41,Sound of Legend,Komodo,no id
2016,27,42,Julian Perretta,Miracle,no id
2016,27,43,Alan Walker,Faded,no id
2016,27,44,Navii,J'écoute du Miles Davis,no id
2016,27,45,Fréro Delavega,Le coeur éléphant,no id
2016,27,46,Dimitri Vegas & Like Mike vs W&W,Arcade,no id
