année,semaine,rang,artiste,album,id_spotify
2018,24,84,Damso,BATTERIE FAIBLE,1RrXkWJPDqx6W8ZsJTXYAb
2018,24,85,BENABAR,Le Début de la suite,no id
2018,24,86,BIFFTY & DJ WEEDIM,LA POTENCE,no id
2018,24,87,KAARIS,Dozo,no id
2018,24,88,Le Club,FORT 2 NOUS,no id
2018,24,89,Multi Interprètes,BLACK PANTHER THE ALBUM MUSIC FROM AND INSPIRED BY,no id
2018,24,90,Kids United,Tout le bonheur du monde,no id
2018,24,91,4Keus,La vie continue,no id
2018,24,92,MARCUS MILLER,Laid Black,no id
2018,24,93,YL,Confidences,no id
2018,24,94,MAROON 5,RED PILL BLUES,no id
2018,24,95,Vald,AGARTHA,no id
2018,24,96,Calypso Rose,SO CALYPSO !,no id
2018,24,97,Alonzo,100 %,no id
2018,24,98,Migos,Culture II,no id
2018,24,99,Anne-Marie,Speak Your Mind,no id
2018,24,100,Slimane,À bout de rêves,6SFxvT7VAgjrRwJRysXv2U
2018,24,101,MORCHEEBA,Blaze Away,no id
2018,24,102,The Weeknd,"My Dear Melancholy,",no id
2018,24,103,Kalash,Mwaka Moon,no id
2018,24,104,JUL,My World,1YVEeD0HajryKHCpkIxO8E
2018,24,105,J. Balvin,Vibras,no id
2018,24,106,Camila Cabello,CAMILA,no id
2018,24,107,LUIS FONSI,DESPACITO & MIS GRANDES ÉXITOS,no id
2018,24,108,JUL,JE NE ME VOIS PAS BRILLER,no id
2018,24,109,4Keus Gang,Hors série vol. 2,no id
2018,24,110,"PETIT BISCUIT ""PRESENCE""","PETIT BISCUIT ""PRESENCE""",no id
2018,24,111,Alain Chamfort,Le désordre des choses,no id
2018,24,112,"MEDINE ""STORYTELLER""","MEDINE ""STORYTELLER""",no id
2018,24,113,Dua Lipa,Dua Lipa,no id
2018,24,114,JUL,Emotions,2lOGNxj6HvCao5X7Q9h9TC
2018,24,115,Lacrim,Force & Honneur,no id
2018,24,116,LES ENFOIRÉS,Enfoirés 2018 musique !,no id
2018,24,117,Hamza,1994,no id
2018,24,118,Hornet La Frappe,NOUS-MEMES,no id
2018,24,119,Aya Nakamura,JOURNAL INTIME,no id
2018,24,120,U2,Songs Of Experience,no id
2018,24,121,FLORENT PAGNY,Le présent d'abord,no id
2018,24,122,"-M-, TOUMANI DIABATÉ, SIDIKI DIABATÉ",LAMOMALI,no id
2018,24,123,JUL,L'ovni,no id
2018,24,124,Madame Monsieur,Vu d'ici,no id
2018,24,125,Brigitte,Nues,no id
2018,24,126,Multi Interprètes,VAIANA - LA LÉGENDE DU BOUT DU MONDE,no id
2018,24,127,Black M,Éternel insatisfait,0fBcGOxa5aFx5MAOYaQ4XU
2018,24,128,TRUST,Dans le même sang,no id
2018,24,129,CATS ON TREES,Neon,no id
2018,24,130,Arcadian,Arcadian,no id
2018,24,131,Clara Luciani,SAINTE VICTOIRE,no id
2018,24,132,EMINEM,Revival,no id
2018,24,133,FLORENT PAGNY,Tout simplement,no id
2018,24,134,Sadek,#VVRDL,no id
2018,24,135,The Weeknd,Starboy,09fggMHib4YkOtwQNXEBII
2018,24,136,Pins & Dimeh,HOUSTON,no id
2018,24,137,Sch,Deo Favente,no id
2018,24,138,Lily Allen,NO SHAME,no id
2018,24,139,Lykke Li,SO SAD SO SEXY,no id
2018,24,140,JULIEN DORÉ,Vous & moi,no id
2018,24,141,Naza,INCROYABLE,no id
2018,24,142,CORNEILLE,LOVE & SOUL,no id
2018,24,143,MELODY GARDOT,Live In Europe,no id
2018,24,144,MIKE BRANT,UN GRAND BONHEUR / BEST OF 2018,no id
2018,24,145,Maes,Réelle vie 2.0,no id
2018,24,146,Multi Interprètes,LA LA LAND,no id
2018,24,147,Dinos,Imany,no id
2018,24,148,Maluma,F.A.M.E.,no id
2018,24,149,Kungs,LAYERS,no id
2018,24,150,CÉLINE DION,Encore un soir,5Oqp1x2xqJQxJgV66jn992
2018,24,151,MICHEL SARDOU,Le choix du fou,no id
2018,24,152,LOU,LOU,no id
2018,24,153,TEXAS,Jump On Board,no id
2018,24,154,FEU! CHATTERTON,L'oiseleur,no id
2018,24,155,Patrick Fiori,PROMESSE,no id
2018,24,156,Her,HER,no id
2018,24,157,"Rae Sremmurd, Swae Lee & Slim Jxmmi",SR3MM,no id
2018,24,158,6ix9ine,Day69,no id
2018,24,159,SHAKA PONK,EVOL' - EDITION STANDARD,no id
2018,24,160,Ninho,MILS,no id
2018,24,161,Bresom Gang,"LA YESSAYERIE, VOL. 1",no id
2018,24,162,Multi Interprètes,GUARDIANS OF THE GALAXY VOL. 2: AWESOME MIX VOL. 2,no id
2018,24,163,ALDEBERT,Enfantillages 3,no id
2018,24,164,MACKLEMORE,GEMINI,no id
2018,24,165,Sofiane,Bandit saleté,no id
2018,24,166,Johnny Hallyday,LES ALBUMS STUDIO WARNER (COFFRET 6CD),no id
2018,24,167,Amaury Vassili,AMAURY,no id
2018,24,168,Gauvain Sers,Pourvu,no id
2018,24,169,XXXTENTACION,17,no id
2018,24,170,Cigarettes After Sex,Cigarettes After Sex,no id
2018,24,171,FRANCIS CABREL,L'ESSENTIEL 1977-2017,no id
2018,24,172,Kendrick Lamar,DAMN.,no id
2018,24,173,Mister V,DOUBLE V,no id
2018,24,174,COURTNEY BARNETT,TELL ME HOW YOU REALLY FEEL,no id
2018,24,175,Djadja & Dinaz,DANS L'ARÈNE,no id
2018,24,176,DEMI PORTION,SUPER HÉROS,no id
2018,24,177,Dany Brillant,Rock and Swing,no id
2018,24,178,Columbine,Enfants terribles,no id
2018,24,179,Drake,More Life,no id
2018,24,180,Bertrand Cantat,Amor Fati,no id
2018,24,181,Bazzi,COSMIC,no id
2018,24,182,MULTI-ARTISTES,THE GREATEST SHOWMAN,no id
2018,24,183,JUSTIN TIMBERLAKE,Man of the Woods,no id
2018,24,184,Bruno Mars,24K Magic,no id
2018,24,185,NOLWENN LEROY,Gemme,no id
2018,24,186,CABALLERO & JEANJASS,Double Hélice 2,no id
2018,24,187,BTS,LOVE YOURSELF 'TEAR',no id
2018,24,188,Still Fresh,COEUR NOIR,no id
2018,24,189,JACQUES HIGELIN,Higelin 75,1Btx1CfV39OVnzk42HnTOZ
2018,24,190,BEN HARPER,NO MERCY IN THIS LAND,no id
2018,24,191,AVICII,AVICI (01),no id
2018,24,192,KAARIS,Okou Gnakouri,2ZVrMEzkhTZOauEFPnfyUi
2018,24,193,Dosseh,YURI,no id
2018,24,194,13 Block,Triple S,no id
2018,24,195,Nicky Jam,Fénix,2dBgWXp41imu2zBNv9oFxZ
2018,24,196,$-Crew,Destins liés,04WVdbGfvUAqUFRGw7ESPz
2018,24,197,Yaro,A zéro,no id
2018,24,198,Sam Smith,The Thrill Of It All,no id
2018,24,199,Hooss,Woodstock,no id
2018,24,200,LARTISTE,FENOMENO,5IH1NyRYjNva0uxwyz4rgO
2018,25,1,Damso,Lithopédion,no id
2018,25,2,MAÎTRE GIMS,CEINTURE NOIRE,no id
2018,25,3,XXXTENTACION,?,no id
2018,25,4,EDDY MITCHELL,"LA MÊME TRIBU, VOL. 2",no id
2018,25,5,Dadju,Gentleman 2.0,no id
2018,25,6,Eddy de Pretto,Cure,no id
2018,25,7,Moha La Squale,BENDERO,no id
2018,25,8,Calogero,Liberté chérie,no id
2018,25,9,Multi Interprètes,TAXI 5,no id
2018,25,10,Orelsan,La fête est finie,no id
2018,25,11,Ninho,M.I.L.S. 2.0,no id
2018,25,12,Johnny Hallyday,PARC DES PRINCES 1993,no id
2018,25,13,INDOCHINE,13,no id
2018,25,14,Marwa Loud,Loud,no id
2018,25,15,Timal,Trop chaud,no id
2018,25,16,TAL,JUSTE UN REVE,no id
2018,25,17,Louane,Louane,no id
2018,25,18,Vegedream,Marchand de sable,no id
2018,25,19,MARC LAVOINE,JE REVIENS À TOI,no id
2018,25,20,Damso,IPSÉITÉ,no id
2018,25,21,Bigflo & Oli,La vraie vie,no id
2018,25,22,Naps,À L'INSTINCT,no id
2018,25,23,Ed Sheeran,÷,no id
2018,25,24,L.E.J,POUPÉES RUSSES,no id
2018,25,25,XXXTENTACION,17,no id
2018,25,26,LARTISTE,GRANDESTINO,no id
2018,25,27,Soprano,L'Everest,6jnZT7krckxCFer0Oz2JbB
2018,25,28,Niska,Commando,no id
2018,25,29,IMAGINE DRAGONS,EVOLVE,no id
2018,25,30,Hoshi,IL SUFFIT D'Y CROIRE,no id
2018,25,31,COEUR DE PIRATE,"EN CAS DE TEMPÊTE, CE JARDIN SERA FERMÉ.",no id
2018,25,32,LOMEPAL,FLIP,no id
2018,25,33,Vald,XEU,no id
2018,25,34,VITAA,J4m,no id
2018,25,35,Jorja Smith,LOST & FOUND,no id
2018,25,36,Slimane,Solune,no id
2018,25,37,EDDY MITCHELL,LA MÊME TRIBU,no id
2018,25,38,"KIMBEROSE ""CHAPTER ONE""","KIMBEROSE ""CHAPTER ONE""",no id
2018,25,39,Therapie TAXI,Hit Sale,no id
2018,25,40,Vianney,VIANNEY,3sb3TaTkw7pdVD2V5cSBGi
2018,25,41,Djadja & Dinaz,Le revers de la médaille,no id
2018,25,42,"PNL ""DANS LA LEGENDE"" BONUS TRACK N°1","PNL ""DANS LA LEGENDE"" BONUS TRACK N°1",5GFHFEASZeJF0gyWuDDjGE
2018,25,43,BOOBA,Trône,no id
2018,25,44,The Carters,Everything Is Love,no id
2018,25,45,Juliette Armanet,Petite Amie,no id
2018,25,46,5 Seconds Of Summer,Youngblood,no id
2018,25,47,GAME OVER,GAME OVER,no id
2018,25,48,Amir,Addictions,no id
2018,25,49,Post Malone,BEERBONGS & BENTLEYS,no id
2018,25,50,"KEBLACK ""APPARTEMENT 105""","KEBLACK ""APPARTEMENT 105""",no id
2018,25,51,S.PRI NOIR,Masque blanc,no id
2018,25,52,STING,44/876,no id
2018,25,53,LORENZO,Rien à branler,no id
2018,25,54,Multi Interprètes,ON A TOUS QUELQUE CHOSE DE JOHNNY,no id
2018,25,55,"JUL ""LA TÊTE DANS LES NUAGES""","JUL ""LA TÊTE DANS LES NUAGES""",no id
2018,25,56,Collectif Métissé,Sur la route,no id
2018,25,57,Elsa Esnoult,3,no id
2018,25,58,Ninho,Comme prévu,no id
2018,25,59,CHRISTINA AGUILERA,Liberation,no id
2018,25,60,CABALLERO & JEANJASS,Double hélice 3,no id
2018,25,61,GRAND CORPS MALADE,Plan B,no id
2018,25,62,Fatoumata Diawara,FENFO,no id
2018,25,63,ROMÉO ELVIS,MORALE 2,no id
2018,25,64,"NAZA ""C'EST LA LOI""","NAZA ""C'EST LA LOI""",no id
2018,25,65,Hyphen Hyphen,HH,no id
2018,25,66,Ghost,Prequelle,no id
2018,25,67,P!NK,Beautiful Trauma,no id
2018,25,68,Lacrim,R.I.P.R.O 3,no id
2018,25,69,Claudio Capéo,Claudio Capéo,no id
2018,25,70,Buddy Guy,The Blues Is Alive And Well,no id
2018,25,71,Shawn Mendes,Shawn Mendes,0CIIqit3Id66HEi9djeWUw
2018,25,72,MC Solaar,GEOPOETIQUE,no id
2018,25,73,Sofiane,Affranchis,no id
2018,25,74,Kygo,Kids in Love,no id
2018,25,75,Françoise Hardy,Personne d'autre,no id
2018,25,76,Rag'n'Bone Man,HUMAN (DELUXE),1rMmiDKa8V5H9yYTPAbLng
2018,25,77,Mike Shinoda,Post Traumatic,no id
2018,25,78,ARCTIC MONKEYS,Tranquility Base Hotel & Casino,no id
2018,25,79,JOK'AIR,Jok'Rambo,no id
2018,25,80,Cardi B,Invasion of Privacy,no id
2018,25,81,Charlie Puth,Voicenotes,no id
2018,25,82,Nekfeu,CYBORG,3jTg4M1B2uqVmJAXmKOB2Y
2018,25,83,Kids United,Forever United,no id
2018,25,84,JULIEN DORÉ,&,2JIk3csX6RdYMCmpyStgVj
2018,25,85,Lefa,3 du mat,no id
2018,25,86,Multi Interprètes,CINQUANTE NUANCES PLUS CLAIRES,no id
2018,25,87,"NAPS ""POCHON BLEU""","NAPS ""POCHON BLEU""",0P2QpWtvnol7Fk1Xi16zyO
2018,25,88,LOU,LOU,no id
2018,25,89,Niro,Mens Rea,no id
2018,25,90,RÉMY,C'EST RÉMY,no id
2018,25,91,Damso,BATTERIE FAIBLE,1RrXkWJPDqx6W8ZsJTXYAb
2018,25,92,BENABAR,Le Début de la suite,no id
2018,25,93,KAARIS,Dozo,no id
2018,25,94,Calypso Rose,SO CALYPSO !,no id
2018,25,95,NAS,Nasir,no id
2018,25,96,4Keus,La vie continue,no id
2018,25,97,PLK,Platinum,no id
2018,25,98,Camila Cabello,CAMILA,no id
2018,25,99,A$AP Rocky,Testing,no id
2018,25,100,Multi Interprètes,BLACK PANTHER THE ALBUM MUSIC FROM AND INSPIRED BY,no id
2018,25,101,Kids United,Tout le bonheur du monde,no id
2018,25,102,MAROON 5,RED PILL BLUES,no id
2018,25,103,Clara Luciani,SAINTE VICTOIRE,no id
2018,25,104,YL,Confidences,no id
2018,25,105,Vald,AGARTHA,no id
2018,25,106,Alain Chamfort,Le désordre des choses,no id
2018,25,107,Alonzo,100 %,no id
2018,25,108,"JUL ""MY WORLD""","JUL ""MY WORLD""",1YVEeD0HajryKHCpkIxO8E
2018,25,109,U2,Songs Of Experience,no id
2018,25,110,Anne-Marie,Speak Your Mind,no id
2018,25,111,MELODY GARDOT,Live In Europe,no id
2018,25,112,LUIS FONSI,DESPACITO & MIS GRANDES ÉXITOS,no id
2018,25,113,"PETIT BISCUIT ""PRESENCE""","PETIT BISCUIT ""PRESENCE""",no id
2018,25,114,The Weeknd,"My Dear Melancholy,",no id
2018,25,115,Slimane,À bout de rêves,6SFxvT7VAgjrRwJRysXv2U
2018,25,116,"JUL ""JE NE ME VOIS PAS BRILLER""","JUL ""JE NE ME VOIS PAS BRILLER""",no id
2018,25,117,Migos,Culture II,no id
2018,25,118,"JUL ""EMOTIONS""","JUL ""EMOTIONS""",2lOGNxj6HvCao5X7Q9h9TC
2018,25,119,MARCUS MILLER,Laid Black,no id
2018,25,120,"-M-, TOUMANI DIABATÉ, SIDIKI DIABATÉ",LAMOMALI,no id
2018,25,121,Kalash,Mwaka Moon,no id
2018,25,122,Dua Lipa,Dua Lipa,no id
2018,25,123,JULIEN DORÉ,Vous & moi,no id
2018,25,124,Aya Nakamura,JOURNAL INTIME,no id
2018,25,125,Blackpink,SQUARE UP,no id
2018,25,126,MICHEL SARDOU,Le choix du fou,no id
2018,25,127,Hornet La Frappe,NOUS-MEMES,no id
2018,25,128,Lacrim,Force & Honneur,no id
2018,25,129,J. Balvin,Vibras,no id
2018,25,130,MORCHEEBA,Blaze Away,no id
2018,25,131,"JUL ""L'OVNI""","JUL ""L'OVNI""",no id
2018,25,132,FLORENT PAGNY,Tout simplement,no id
2018,25,133,FLORENT PAGNY,Le présent d'abord,no id
2018,25,134,Black M,Éternel insatisfait,0fBcGOxa5aFx5MAOYaQ4XU
2018,25,135,LES ENFOIRÉS,Enfoirés 2018 musique !,no id
2018,25,136,Brigitte,Nues,no id
2018,25,137,CATS ON TREES,Neon,no id
2018,25,138,"MEDINE ""STORYTELLER""","MEDINE ""STORYTELLER""",no id
2018,25,139,Jay Rock,Redemption,no id
2018,25,140,FEU! CHATTERTON,L'oiseleur,no id
2018,25,141,TEXAS,Jump On Board,no id
2018,25,142,Multi Interprètes,VAIANA - LA LÉGENDE DU BOUT DU MONDE,no id
2018,25,143,Maes,Réelle vie 2.0,no id
2018,25,144,The Weeknd,Starboy,09fggMHib4YkOtwQNXEBII
2018,25,145,Hamza,1994,no id
2018,25,146,Multi Interprètes,LA LA LAND,no id
2018,25,147,6ix9ine,Day69,no id
2018,25,148,"NAZA ""INCROYABLE""","NAZA ""INCROYABLE""",no id
2018,25,149,Arcadian,Arcadian,no id
2018,25,150,4Keus Gang,Hors série vol. 2,no id
2018,25,151,Sadek,#VVRDL,no id
2018,25,152,Tiitof,Midi minuit,no id
2018,25,153,Kungs,LAYERS,no id
2018,25,154,EMINEM,Revival,no id
2018,25,155,SHAKA PONK,EVOL' - EDITION STANDARD,no id
2018,25,156,Her,HER,no id
2018,25,157,Pins & Dimeh,Houston,no id
2018,25,158,Madame Monsieur,Vu d'ici,no id
2018,25,159,Koba LaD,TÉNÉBREUX EP,no id
2018,25,160,Sch,Deo Favente,no id
2018,25,161,Le Club,FORT 2 NOUS,no id
2018,25,162,Maluma,F.A.M.E.,no id
2018,25,163,TRUST,Dans le même sang,no id
2018,25,164,Patrick Fiori,PROMESSE,no id
2018,25,165,Dorothée,HOU ! LA MENTEUSE,no id
2018,25,166,CÉLINE DION,Encore un soir,5Oqp1x2xqJQxJgV66jn992
2018,25,167,Cigarettes After Sex,Cigarettes After Sex,no id
2018,25,168,FRANCIS CABREL,L'ESSENTIEL 1977-2017,no id
2018,25,169,L'Algerino,INTERNATIONAL,no id
2018,25,170,INSUS (LES),LES INSUS LIVE / DIGISLEEVE 3CD,no id
2018,25,171,Dorothée,ALLÔ ALLÔ MONSIEUR L'ORDINATEUR,no id
2018,25,172,MACKLEMORE,GEMINI,no id
2018,25,173,Ninho,MILS,no id
2018,25,174,Dorothée,POUR FAIRE UNE CHANSON,no id
2018,25,175,Dorothée,QU'IL EST BÊTE !,no id
2018,25,176,NOLWENN LEROY,Gemme,no id
2018,25,177,Bruno Mars,24K Magic,no id
2018,25,178,Gauvain Sers,Pourvu,no id
2018,25,179,Djadja & Dinaz,DANS L'ARÈNE,no id
2018,25,180,Multi Interprètes,GUARDIANS OF THE GALAXY VOL. 2: AWESOME MIX VOL. 2,no id
2018,25,181,MIKE BRANT,UN GRAND BONHEUR / BEST OF 2018,no id
2018,25,182,Sofiane,Bandit saleté,no id
2018,25,183,ALDEBERT,Enfantillages 3,no id
2018,25,184,Dinos,Imany,no id
2018,25,185,Multi Interprètes,LES VIEILLES CANAILLES,no id
2018,25,186,Bazzi,COSMIC,no id
2018,25,187,Kendrick Lamar,DAMN.,no id
2018,25,188,"Rae Sremmurd, Swae Lee & Slim Jxmmi",SR3MM,no id
2018,25,189,Chromeo,HEAD OVER HEELS,no id
2018,25,190,"MISTER V ""DOUBLE V""","MISTER V ""DOUBLE V""",no id
2018,25,191,JUSTIN TIMBERLAKE,Man of the Woods,no id
2018,25,192,DEMI PORTION,SUPER HÉROS,no id
2018,25,193,Dorothée,AU PAYS DES CHANSONS,no id
2018,25,194,Drake,More Life,no id
2018,25,195,JACQUES HIGELIN,Higelin 75,1Btx1CfV39OVnzk42HnTOZ
2018,25,196,CORNEILLE,LOVE & SOUL,no id
2018,25,197,BEN HARPER,NO MERCY IN THIS LAND,no id
2018,25,198,Columbine,Enfants terribles,no id
2018,25,199,AVICII,AVICI (01),no id
2018,25,200,LIL PUMP,LIL PUMP,no id
2018,26,1,Damso,Lithopédion,no id
2018,26,2,MAÎTRE GIMS,CEINTURE NOIRE,no id
2018,26,3,XXXTENTACION,?,no id
2018,26,4,DJ Hamida,A LA BIEN MIX PARTY 2018,no id
2018,26,5,L'Algerino,INTERNATIONAL,no id
2018,26,6,Dadju,Gentleman 2.0,no id
2018,26,7,Eddy de Pretto,Cure,no id
2018,26,8,VITAA,J4m,no id
2018,26,9,Moha La Squale,BENDERO,no id
2018,26,10,Multi Interprètes,TAXI 5,no id
2018,26,11,Calogero,Liberté chérie,no id
2018,26,12,Orelsan,La fête est finie,no id
2018,26,13,Ninho,M.I.L.S. 2.0,no id
2018,26,14,Marwa Loud,Loud,no id
2018,26,15,PNL,Dans la légende,5GFHFEASZeJF0gyWuDDjGE
2018,26,16,XXXTENTACION,17,no id
2018,26,17,Louane,Louane,no id
2018,26,18,INDOCHINE,13,no id
2018,26,19,Bigflo & Oli,La vraie vie,no id
2018,26,20,Timal,Trop chaud,no id
2018,26,21,Vegedream,Marchand de sable,no id
2018,26,22,Naps,À L'INSTINCT,no id
2018,26,23,Ed Sheeran,÷,no id
2018,26,24,EDDY MITCHELL,"LA MÊME TRIBU, VOL. 2",no id
2018,26,25,LARTISTE,GRANDESTINO,no id
2018,26,26,Niska,Commando,no id
2018,26,27,Kimberose,CHAPTER ONE,no id
2018,26,28,Hoshi,IL SUFFIT D'Y CROIRE,no id
2018,26,29,IMAGINE DRAGONS,EVOLVE,no id
2018,26,30,Damso,IPSÉITÉ,no id
2018,26,31,MARC LAVOINE,JE REVIENS À TOI,no id
2018,26,32,Kekra,LAND,no id
2018,26,33,Soprano,L'Everest,6jnZT7krckxCFer0Oz2JbB
2018,26,34,Therapie TAXI,Hit Sale,no id
2018,26,35,LOMEPAL,FLIP,no id
2018,26,36,Juliette Armanet,Petite Amie,no id
2018,26,37,Slimane,SOLUNE,no id
2018,26,38,L.E.J,POUPÉES RUSSES,no id
2018,26,39,Vald,XEU,no id
2018,26,40,BOOBA,Trône,no id
2018,26,41,TAL,JUSTE UN REVE,no id
2018,26,42,Djadja & Dinaz,Le revers de la médaille,no id
2018,26,43,Synapson,SUPER 8,no id
2018,26,44,Post Malone,BEERBONGS & BENTLEYS,no id
2018,26,45,Jorja Smith,LOST & FOUND,no id
2018,26,46,GAME OVER,GAME OVER,no id
2018,26,47,Joé Dwet Filé,#ESOLF,no id
2018,26,48,KeBlack,APPARTEMENT,no id
2018,26,49,Vianney,VIANNEY,3sb3TaTkw7pdVD2V5cSBGi
2018,26,50,COEUR DE PIRATE,"EN CAS DE TEMPÊTE, CE JARDIN SERA FERMÉ.",no id
2018,26,51,S.PRI NOIR,Masque blanc,no id
2018,26,52,LORENZO,Rien à branler,no id
2018,26,53,Amir,Addictions,no id
2018,26,54,Ninho,Comme prévu,no id
2018,26,55,STING,44/876,no id
2018,26,56,The Carters,Everything Is Love,no id
2018,26,57,ROMÉO ELVIS,MORALE 2,no id
2018,26,58,JUL,LA TÊTE DANS LES NUAGES,no id
2018,26,59,MMZ,N'DA,no id
2018,26,60,CABALLERO & JEANJASS,Double hélice 3,no id
2018,26,61,Hyphen Hyphen,HH,no id
2018,26,62,Elsa Esnoult,3,no id
2018,26,63,Kygo,Kids in Love,no id
2018,26,64,Collectif Métissé,Sur la route,no id
2018,26,65,EDDY MITCHELL,LA MÊME TRIBU,no id
2018,26,66,Naza,C'est la loi,no id
2018,26,67,Lacrim,R.I.P.R.O 3,no id
2018,26,68,P!NK,Beautiful Trauma,no id
2018,26,69,Cardi B,Invasion of Privacy,no id
2018,26,70,Sofiane,Affranchis,no id
2018,26,71,LOU,LOU,no id
2018,26,72,Nekfeu,CYBORG,3jTg4M1B2uqVmJAXmKOB2Y
2018,26,73,Claudio Capéo,Claudio Capéo,no id
2018,26,74,GRAND CORPS MALADE,Plan B,no id
2018,26,75,Shawn Mendes,Shawn Mendes,0CIIqit3Id66HEi9djeWUw
2018,26,76,Kids United,Forever United,no id
2018,26,77,NINE INCH NAILS,BAD WITCH,no id
2018,26,78,MC Solaar,GEOPOETIQUE,no id
2018,26,79,Kamasi Washington,HEAVEN AND EARTH,no id
2018,26,80,Naps,Pochon bleu,no id
2018,26,81,Lefa,3 du mat,no id
2018,26,82,Charlie Puth,Voicenotes,no id
2018,26,83,JOK'AIR,Jok'Rambo,no id
2018,26,84,Multi Interprètes,ON A TOUS QUELQUE CHOSE DE JOHNNY,no id
2018,26,85,KAARIS,Dozo,no id
2018,26,86,Rag'n'Bone Man,HUMAN (DELUXE),1rMmiDKa8V5H9yYTPAbLng
2018,26,87,RÉMY,C'EST RÉMY,no id
2018,26,88,5 Seconds Of Summer,Youngblood,no id
2018,26,89,JULIEN DORÉ,&,2JIk3csX6RdYMCmpyStgVj
2018,26,90,4Keus,La vie continue,no id
2018,26,91,Ghost,Prequelle,no id
2018,26,92,DJ Sem,DJ SEM,no id
2018,26,93,A$AP Rocky,Testing,no id
2018,26,94,Damso,BATTERIE FAIBLE,1RrXkWJPDqx6W8ZsJTXYAb
2018,26,95,Multi Interprètes,CINQUANTE NUANCES PLUS CLAIRES,no id
2018,26,96,Françoise Hardy,Personne d'autre,no id
2018,26,97,Fatoumata Diawara,FENFO,no id
2018,26,98,Niro,Mens Rea,no id
2018,26,99,Multi Interprètes,BLACK PANTHER THE ALBUM MUSIC FROM AND INSPIRED BY,no id
2018,26,100,Kids United,Tout le bonheur du monde,no id
2018,26,101,PLK,Platinum,no id
2018,26,102,MAROON 5,RED PILL BLUES,no id
2018,26,103,Slimane,À bout de rêves,6SFxvT7VAgjrRwJRysXv2U
2018,26,104,Camila Cabello,CAMILA,no id
2018,26,105,ARCTIC MONKEYS,Tranquility Base Hotel & Casino,no id
2018,26,106,Anne-Marie,Speak Your Mind,no id
2018,26,107,Petit Biscuit,PRESENCE,no id
2018,26,108,Clara Luciani,SAINTE VICTOIRE,no id
2018,26,109,Migos,Culture II,no id
2018,26,110,Alonzo,100 %,no id
2018,26,111,Vald,AGARTHA,no id
2018,26,112,6ix9ine,Day69,no id
2018,26,113,YL,Confidences,no id
2018,26,114,JUL,MY WORLD,1YVEeD0HajryKHCpkIxO8E
2018,26,115,The Weeknd,"My Dear Melancholy,",no id
2018,26,116,Kalash,Mwaka Moon,no id
2018,26,117,Kungs,LAYERS,no id
2018,26,118,LUIS FONSI,DESPACITO & MIS GRANDES ÉXITOS,no id
2018,26,119,JUL,EMOTIONS,2lOGNxj6HvCao5X7Q9h9TC
2018,26,120,JUL,JE NE ME VOIS PAS BRILLER,no id
2018,26,121,The Weeknd,Starboy,09fggMHib4YkOtwQNXEBII
2018,26,122,Dua Lipa,Dua Lipa,no id
2018,26,123,Aya Nakamura,JOURNAL INTIME,no id
2018,26,124,BENABAR,Le Début de la suite,no id
2018,26,125,Lacrim,Force & Honneur,no id
2018,26,126,Hamza,1994,no id
2018,26,127,JUL,L'OVNI,no id
2018,26,128,Buddy Guy,The Blues Is Alive And Well,no id
2018,26,129,MORCHEEBA,Blaze Away,no id
2018,26,130,J. Balvin,Vibras,no id
2018,26,131,Hornet La Frappe,NOUS-MEMES,no id
2018,26,132,Naza,INCROYABLE,no id
2018,26,133,Black M,Éternel insatisfait,0fBcGOxa5aFx5MAOYaQ4XU
2018,26,134,Maes,Réelle vie 2.0,no id
2018,26,135,Panic! At The Disco,PRAY FOR THE WICKED,no id
2018,26,136,Multi Interprètes,VAIANA - LA LÉGENDE DU BOUT DU MONDE,no id
2018,26,137,CÉLINE DION,Encore un soir,5Oqp1x2xqJQxJgV66jn992
2018,26,138,Multi Interprètes,LA LA LAND,no id
2018,26,139,"-M-, TOUMANI DIABATÉ, SIDIKI DIABATÉ",LAMOMALI,no id
2018,26,140,Sadek,#VVRDL,no id
2018,26,141,Koba LaD,TÉNÉBREUX EP,no id
2018,26,142,SHAKA PONK,EVOL' - EDITION STANDARD,no id
2018,26,143,Sch,Deo Favente,no id
2018,26,144,Ikaz Boi,BRUTAL,no id
2018,26,145,MELODY GARDOT,Live In Europe,no id
2018,26,146,Bruno Mars,24K Magic,no id
2018,26,147,FEU! CHATTERTON,L'oiseleur,no id
2018,26,148,Lord Esperanza,INTERNET,no id
2018,26,149,Pins & Dimeh,Houston,no id
2018,26,150,JULIEN DORÉ,Vous & moi,no id
2018,26,151,Arcadian,Arcadian,no id
2018,26,152,Brigitte,Nues,no id
2018,26,153,Bebe Rexha,EXPECTATIONS,no id
2018,26,154,Calypso Rose,SO CALYPSO !,no id
2018,26,155,FLORENT PAGNY,Le présent d'abord,no id
2018,26,156,Her,HER,no id
2018,26,157,TRUST,Dans le même sang,no id
2018,26,158,MACKLEMORE,GEMINI,no id
2018,26,159,EMINEM,Revival,no id
2018,26,160,LES ENFOIRÉS,Enfoirés 2018 musique !,no id
2018,26,161,CHRISTINA AGUILERA,Liberation,no id
2018,26,162,Maluma,F.A.M.E.,no id
2018,26,163,U2,Songs Of Experience,no id
2018,26,164,MARCUS MILLER,Laid Black,no id
2018,26,165,Kendrick Lamar,DAMN.,no id
