année,rang,artiste,titre,id_spotify
2016,149,Ed Sheeran,Thinking Out Loud,7tfLd4nCjJy94JDp2eY86e
2016,150,The Avener,Fade Out Lines,no id
2016,151,KeBlack,J'ai déconné,no id
2016,152,Soprano,Barman,0891o9TTyW9kIDGAUhhISa
2016,153,Damso feat. Booba,Paris c'est loin,no id
2016,154,Jul feat. Julie Gonzalez,Encore des paroles,1YVEeD0HajryKHCpkIxO8E
2016,155,Wiz Khalifa feat. Charlie Puth,See You Again,02tTjKlh9iQ5jlWYPbKLJZ
2016,156,Hozier,Take Me To Church,no id
2016,157,Kaaris,Blow,no id
2016,158,Fréro Delavega,Le Chant Des Sirènes,4I41Y4B0dSxRF29HvfXJrT
2016,159,Jul,La classe,2lOGNxj6HvCao5X7Q9h9TC
2016,160,Christine And the Queens,Christine,6Dd7nnbbijB4b3rzEguopa
2016,161,Tove Lo,Habits (Stay High),0chcfmxKrV9x4Uv49CDWmS
2016,162,Julien Doré,Le lac,3tgQvMjKbKb0Ar1qTkBpIC
2016,163,Synapson feat. Anna Kova,All In You,7uEemeVGR689u93gZN43tT
2016,164,X Ambassadors,Renegades,no id
2016,165,Kygo feat. Conrad Sewell,Firestone,4JVCsRgCU1j17JcNGdwXNw
2016,166,Jul,Mamasita,1YVEeD0HajryKHCpkIxO8E
2016,167,Maître Gims feat. Jul &  DJ Last One,Boucan,no id
2016,168,PNL,Jusqu'au dernier gramme,5GFHFEASZeJF0gyWuDDjGE
2016,169,SCH,Anarchie,no id
2016,170,MHD,Maman j'ai mal,0SzW2TGB5q2fvRAIw9649j
2016,171,J. Balvin,Ginza,5ZBSkEol23oUM1YxJJHOCh
2016,172,Feder feat. Lyse,Goodbye,2ET1TRjIAlmMSTTobpIGEa
2016,173,Passenger,Let Her Go,no id
2016,174,Jason Derulo,Want To Want Me,no id
2016,175,L.E.J,Summer 2015,1jCuQqU6NUk40fgRrE1ohZ
2016,176,Jul,Mama,1YVEeD0HajryKHCpkIxO8E
2016,177,Boostee,Pop Corn,no id
2016,178,John Legend,All Of Me,no id
2016,179,Lilly Wood & The Prick feat. Robin Schulz,Prayer In C,no id
2016,180,Fakear feat. Rae Morris,Silver,no id
2016,181,PNL,Luz de Luna,5GFHFEASZeJF0gyWuDDjGE
2016,182,James Bay,Let It Go,31Xivhe6XTZ6Kb0ThEUlhw
2016,183,Rag'n'Bone Man,Human,2Tjk7cYdH5s6dFhrmmRIw1
2016,184,Rae Sremmurd feat. Gucci Mane,Black Beatles,no id
2016,185,Ghetto phénomène feat. Jul,Maria Maria,no id
2016,186,Pharrell Williams,Happy,no id
2016,187,Alonzo,On met les voiles,45YXrJApDqC6eife1P39Dd
2016,188,Vance Joy,Riptide,no id
2016,189,Fréro Delavega,Ton visage,no id
2016,190,PNL,Bambina,5GFHFEASZeJF0gyWuDDjGE
2016,191,PNL,Tu sais pas,5GFHFEASZeJF0gyWuDDjGE
2016,192,RIDSA,Je m'en fous,0jTbnKGT0rLUBMLzvF7gRu
2016,193,Alessia Cara,Here,no id
2016,194,Jul,Lova,1YVEeD0HajryKHCpkIxO8E
2016,195,Lost Frequencies feat. Janieck Devy,Reality,2Soobsq1xYwaxUpGxUC12w
2016,196,Boulevard des airs,Bruxelles,0wAB7fHEnowiixazQYUG9R
2016,197,Casseurs Flowters,À l'heure où j'me couche,6RGD1KWX25PWjIr02qW5v0
2016,198,Dosseh feat. Booba,Infréquentables,no id
2016,199,Louane,Maman,24xo98L0PaXQdPLIbioJEJ
2016,200,Drake,Controlla,2e42oY2oFArkkTENT8UVXD
2017,1,Ed Sheeran,Shape Of You,7oJa8bPFKVbq4c7NswXHw8
2017,2,Luis Fonsi feat. Daddy Yankee,Despacito,no id
2017,3,Niska,Réseaux,no id
2017,4,Damso,Macarena,no id
2017,5,Lartiste feat. Awa Imani,Chocolat,6j0ZbLhJ0uyREyXoz0KtON
2017,6,Kalash feat. Damso,Mwaka Moon,no id
2017,7,Rag'n'Bone Man,Human,2Tjk7cYdH5s6dFhrmmRIw1
2017,8,Future,Mask Off,no id
2017,9,Petit Biscuit,Sunset Lover,no id
2017,10,French Montana feat. Swae Lee,Unforgettable,no id
2017,11,Ofenbach,Be Mine,no id
2017,12,The Weeknd feat. Daft Punk,I Feel It Coming,no id
2017,13,Damso,E. Signaler,no id
2017,14,PNL,Bené,5GFHFEASZeJF0gyWuDDjGE
2017,15,Ninho (feat. Ninho),Mamacita,no id
2017,16,Vianney,Je m'en vais,4PjzLR7aNOp49fLvTueyB2
2017,17,Charlie Puth,Attention,no id
2017,18,Kygo & Selena Gomez,It Ain't Me,no id
2017,19,Clean Bandit feat. Sean Paul & Anne-Marie,Rockabye,3meZFplbMmji648oWUNEfQ
2017,20,MHD,Afro Trap Part. 7 (La puissance),no id
2017,21,Niska,Salé,no id
2017,22,Jax Jones feat. Raye,You Don't Know Me,no id
2017,23,Sofiane,Tout l'monde s'en fou,no id
2017,24,KeBlack,Bazardée,0Rl7yhTUUKND3PX5iaDXWN
2017,25,"Calvin Harris feat. Pharrell Williams, Katy Perry & Big Sean",Feels,no id
2017,26,Jason Derulo feat. Nicki Minaj & Ty Dolla $ign,Swalla,no id
2017,27,Kaaris,Tchoin,2ZVrMEzkhTZOauEFPnfyUi
2017,28,Starley,Call on Me,no id
2017,29,The Chainsmokers & Coldplay,Something Just Like This,no id
2017,30,Imagine Dragons,Believer,no id
2017,31,Dadju,Reine,no id
2017,32,PNL,Onizuka,5GFHFEASZeJF0gyWuDDjGE
2017,33,DJ Khaled feat. Rihanna & Bryson Tiller,Wild Thoughts,no id
2017,34,J. Balvin & Willy William,Mi Gente,no id
2017,35,Zayn & Taylor Swift,I Don't Wanna Live Forever,no id
2017,36,Ed Sheeran,Perfect,no id
2017,37,Siboy feat. Benash & Damso,Mobali,no id
2017,38,Burak Yeter feat. Danelle Sandoval,Tuesday,no id
2017,39,Shakira feat. Maluma,Chantaje,3EwBqZP15qaDl3B6DuWXZ7
2017,40,Booba,DKR,no id
2017,41,Loïc Nottet,Million Eyes,no id
2017,42,Camila Cabello feat. Young Thug,Havana,no id
2017,43,Rag'n'Bone Man,Skin,no id
2017,44,Post Malone feat. 21 Savage,Rockstar,no id
2017,45,Julia Michaels,Issues,no id
2017,46,Damso,C. Mosaïque solitaire,no id
2017,47,Clean Bandit feat. Zara Larsson,Symphony,no id
2017,48,Niska feat. Booba,Tuba Life,no id
2017,49,Benash feat. Booba,Ghetto,no id
2017,50,Nekfeu,Mauvaise graine,3jTg4M1B2uqVmJAXmKOB2Y
2017,51,Kaleo,Way Down We Go,no id
2017,52,Damso,N. J Respect R,no id
2017,53,PNL,Jusqu'au dernier gramme,5GFHFEASZeJF0gyWuDDjGE
2017,54,Damso,Nwaar Is The New Black,no id
2017,55,"DJ Khaled feat. Justin Bieber, Quavo, Chance the Rapper & Li",I'm The One,no id
2017,56,Sofiane,Mon p'tit loup,no id
2017,57,Ninho feat. Nekfeu,De l'autre côté,no id
2017,58,DJ Snake feat. Justin Bieber,Let Me Love You,55bbXORm6ZrVq52zfZnxBf
2017,59,Ed Sheeran,Galway Girl,no id
2017,60,Niska,B.O.C,no id
2017,61,Imagine Dragons,Thunder,no id
2017,62,Ed Sheeran,Castle On The Hill,5YnGwVQx2OQ4CpcQeVDthP
2017,63,PNL,Naha,5GFHFEASZeJF0gyWuDDjGE
2017,64,Hornet La Frappe,Je pense à toi,no id
2017,65,David Guetta feat. Justin Bieber,2U,no id
2017,66,MHD,Afro Trap Part. 8 (Never),no id
2017,67,Sia feat. Sean Paul,Cheap Thrills,1ZMYMTP0S4hp9AlGkAWWjt
2017,68,Katy Perry feat. Skip Marley,Chained To The Rhythm,no id
2017,69,Hornet La Frappe,Gramme 2 peuf,no id
2017,70,Orelsan,Basique,no id
2017,71,Jonas Blue feat. William Singe,Mama,no id
2017,72,Soprano,Roule,6jnZT7krckxCFer0Oz2JbB
2017,73,Ødyssey feat. Amara Abonta,Fly,no id
2017,74,Macklemore feat. Skylar Grey,Glorious,no id
2017,75,Niska,Medellín,no id
2017,76,Drake feat. WizKid & Kyla,One Dance,05FOcj5Cygu51XbAmlJd2k
2017,77,Niska,Chasse à l'homme,no id
2017,78,Damso,B. #QuedusaalVie,no id
2017,79,"Enrique Iglesias feat. Descemer Bueno, Zion & Lennox",Súbeme La Radio,no id
2017,80,The Weeknd feat. Daft Punk,Starboy,09fggMHib4YkOtwQNXEBII
2017,81,Calvin Harris feat. Frank Ocean & Migos,Slide,no id
2017,82,Jul,Ma jolie,no id
2017,83,Jul,Tchikita,no id
2017,84,Kungs feat. Ephemerals,I Feel So Bad,no id
2017,85,Dabs,Ouloulou,no id
2017,86,Lorenzo,Fume à fond,no id
2017,87,Sean Paul feat. Dua Lipa,No Lie,no id
2017,88,Major Lazer feat. Partynextdoor & Nicki Minaj,Run Up,no id
2017,89,Kendrick Lamar,Humble.,no id
2017,90,Zayn feat. Sia,Dusk Till Dawn,no id
2017,91,Martin Garrix & Dua Lipa,Scared To Be Lonely,no id
2017,92,Zedd & Alessia Cara,Stay,no id
2017,93,Nekfeu,Squa,3jTg4M1B2uqVmJAXmKOB2Y
2017,94,Lacrim,Grande armée,no id
2017,95,Alonzo,Suis-moi,no id
2017,96,Bigflo & Oli,Dommage,no id
2017,97,Martin Solveig feat. Alma,All Stars,no id
2017,98,Kungs vs. Cookin' On 3 Burners,This Girl,2F3xZa0qxWSW5ApR8XCagL
2017,99,Sadek feat. Ninho,Madre mia,no id
2017,100,Nekfeu feat. Sneazzy & S.Pri Noir,Saturne,3jTg4M1B2uqVmJAXmKOB2Y
2017,101,Lacrim feat. Booba,Oh bah oui,no id
2017,102,Dosseh feat. Booba,Infréquentables,no id
2017,103,Maître Gims,Tout donner,4tYyNNlbRGlS6FNphD8mur
2017,104,Shawn Mendes,There's Nothing Holdin' Me Back,no id
2017,105,Portugal. The Man,Feel It Still,no id
2017,106,James Arthur,Say You Won't Let Go,no id
2017,107,Lacrim,Traîtres,no id
2017,108,PNL,DA,7gqlBKTuOF0LVo9HwZ1l4B
2017,109,Aya Nakamura,Comportement,no id
2017,110,PNL,J'suis QLF,6yQ37S5xST6XmW7RjcCsWp
2017,111,Calvin Harris,My Way,no id
2017,112,Bruno Mars,24K Magic,no id
2017,113,Robin Schulz feat. James Blunt,OK,no id
2017,114,Møme feat. Merryn Jeann,Aloha,5I1FFFNrQcmXvF4GyrLcVn
2017,115,L'Algérino,Les menottes (Tching Tchang Tchong),no id
2017,116,DJ Sem,Mi Corazón,no id
2017,117,Twenty One Pilots,Heathens,no id
2017,118,Ofenbach vs. Nick Waterhouse,Katchi,no id
2017,119,Damso,Z. Kietu,no id
2017,120,LP,Lost On You,no id
2017,121,P!nk,What About Us,no id
2017,122,Drake,Passionfruit,no id
2017,123,"Major Lazer feat. Travis Scott, Camila Cabello & Quavo",Know No Better,no id
2017,124,Lacrim feat. Maître Gims,Ce soir ne sors pas,no id
2017,125,PNL,Dans la légende,5GFHFEASZeJF0gyWuDDjGE
2017,126,Martin Jensen,Solo Dance,no id
2017,127,Ninho,Rose,no id
2017,128,Bruno Mars,That's What I Like,no id
2017,129,Alonzo,Papa allo,no id
2017,130,Justin Timberlake,Can't Stop The Feeling!,no id
2017,131,Soprano feat. Marina Kaye,Mon Everest,6jnZT7krckxCFer0Oz2JbB
2017,132,Axwell /\ Ingrosso,More Than You Know,no id
2017,133,Djadja & Dinaz,Déstabilisé,no id
2017,134,Jul,Elle et l'autre,no id
2017,135,Niska,Story X,no id
2017,136,Ninho,Elle m'a eu,no id
2017,137,Sofiane,Toka,no id
2017,138,Ninho,Dis-moi que tu m'aimes,no id
2017,139,Alok & Bruno Martini feat. Zeeba,Hear Me Now,no id
2017,140,Harry Styles,Sign Of The Times,no id
2017,141,Rihanna,Love On The Brain,2JNVoEx4psIgNQyEExwQVn
2017,142,Maroon 5,Don't Wanna Know,no id
2017,143,The Chainsmokers,Paris,no id
2017,144,Booba,Nougat,no id
2017,145,Damso,D. Dieu ne ment jamais,no id
2017,146,Twenty One Pilots,Ride,no id
2017,147,MHD,À kele nta,0SzW2TGB5q2fvRAIw9649j
2017,148,Alonzo feat. MHD,Feu d'artifice,no id
2017,149,Sia,Never Give Up,3pOA3oohNOrloauSH9rd8n
2017,150,Neiked feat. Dyo,Sexual,no id
2017,151,Dua Lipa,New Rules,no id
2017,152,"Gradur feat. MHD, Alonzo & Nyda",Oblah,no id
2017,153,Damso,I. Kin la belle,no id
2017,154,Vianney,Moi aimer Toi,3sb3TaTkw7pdVD2V5cSBGi
2017,155,Louane,On était beau,no id
2017,156,SCH,6.45i,no id
2017,157,Orelsan,Défaite de famille,no id
2017,158,SCH,Comme si,no id
2017,159,Coldplay,Hymn For The Weekend,3cfAM8b8KqJRoIzt3zLKqw
2017,160,Feder feat. Alex Aiono,Lordly,no id
2017,161,Jain,Makeba,2S12TNfqdnUFdTfYlE96tb
2017,162,Soprano,En feu,no id
2017,163,Major Lazer feat. DJ Snake & MØ,Lean On,0VZa6wIZVyagsgmhIaMllT
2017,164,Kaaris,Boyz N The Hood,2ZVrMEzkhTZOauEFPnfyUi
2017,165,Rim'K,Cellophané,no id
2017,166,Damso,Lové,no id
2017,167,Mister V,Top album,no id
2017,168,Alice Merton,No Roots,no id
2017,169,Damso feat. Booba,Paris c'est loin,no id
2017,170,Rilès,Brothers,no id
2017,171,Migos feat. Lil Uzi Vert,Bad And Boujee,no id
2017,172,Sia feat. Kendrick Lamar,The Greatest,77HfZENS166sAS9SUoBwYG
2017,173,Maroon 5 feat. SZA,What Lovers Do,no id
2017,174,Imany,Don't Be So Shy,no id
2017,175,Orelsan,Tout va bien,no id
2017,176,Sam Smith,Too Good At Goodbyes,no id
2017,177,Vald,Ma meilleure amie,no id
2017,178,Vald feat. Damso,Vitrine,no id
2017,179,Naps feat. 13emeArt,Pochon bleu,0P2QpWtvnol7Fk1Xi16zyO
2017,180,Djadja & Dinaz,C'est la même,no id
2017,181,Jennifer Lopez,Ain't Your Mama,5Bd99eGJKXoRMnqgqWlWmp
2017,182,Ninho,Roro,no id
2017,183,Booba,Daniel Sam,no id
2017,184,Sadek feat. Gradur,Andale,1gKfmHEnAa7oMb1g46tGYf
2017,185,Ninho,Caramelo,no id
2017,186,Alonzo,Binta,45YXrJApDqC6eife1P39Dd
2017,187,The Chainsmokers feat. Halsey,Closer,0rSLgV8p5FzfnqlEk4GzxE
2017,188,Shakira,Me Enamoré,no id
2017,189,Vance Joy,Riptide,no id
2017,190,Ninho,Chino,no id
2017,191,Bigflo & Oli,Alors alors,no id
2017,192,Maroon 5 feat. Future,Cold,no id
2017,193,Nekfeu,Réalité augmentée,3jTg4M1B2uqVmJAXmKOB2Y
2017,194,Kaaris,Blow,no id
2017,195,Jul,Je ne me vois pas briller,no id
2017,196,Major Lazer feat. Justin Bieber & MØ,Cold Water,no id
2017,197,JP Cooper,September Song,no id
2017,198,Katy Perry feat. Migos,Bon Appétit,no id
2017,199,Eminem,Lose Yourself,no id
2017,200,Mister V feat. Hayce Lemsi & Volts Face,Space Jam,no id
2018,1,Lartiste feat. Caroliina,Mafiosa,no id
2018,2,Maître Gims & Vianney,La même,no id
2018,3,Vald,Désaccordé,no id
2018,4,Aya Nakamura,Djadja,no id
2018,5,Dadju,Bob Marley,no id
2018,6,Drake,God's Plan,no id
2018,7,Vegedream,Ramenez la coupe à la maison,no id
2018,8,Calvin Harris & Dua Lipa,One Kiss,no id
2018,9,Camila Cabello feat. Young Thug,Havana,no id
2018,10,Nicky Jam & J. Balvin,X,no id
2018,11,Dadju,Reine,no id
2018,12,Ed Sheeran,Perfect,no id
2018,13,Marwa Loud,Fallait pas,no id
2018,14,Therapie TAXI feat. Roméo Elvis,Hit Sale,no id
2018,15,Ed Sheeran,Shape Of You,7oJa8bPFKVbq4c7NswXHw8
2018,16,Kore & L'Algérino,Va Bene,no id
2018,17,Dosseh,Habitué,no id
2018,18,Rim'K feat. Ninho,Air Max,no id
2018,19,Kalash feat. Damso,Mwaka Moon,no id
2018,20,Lartiste,Vai et viens,no id
2018,21,Tom Walker,Leave A Light On,no id
2018,22,Maître Gims & Super Sako feat. Hayko,Mi Gna,no id
2018,23,Sofiane,Lundi,no id
2018,24,Aya Nakamura,Copines,no id
2018,25,Dennis Lloyd,Nevermind,no id
2018,26,Maroon 5 feat. Cardi B,Girls Like You,no id
2018,27,XXXTentacion,Sad!,no id
2018,28,"Naestro feat. Maître Gims, Vitaa, Dadju & Slimane",Bella ciao,no id
2018,29,Dadju feat. Franglish,Django,no id
2018,30,David Guetta & Sia,Flames,no id
2018,31,Damso,Ipséité,no id
2018,32,XXXTentacion,Moonlight,no id
2018,33,Kaaris,Diarabi,no id
2018,34,"MC Fioti feat. Future, J Balvin, Stefflon Don & Juan Magan",Bum Bum Tam Tam,no id
2018,35,Lomepal,Yeux disent,no id
2018,36,Post Malone feat. 21 Savage,Rockstar,no id
2018,37,Damso,Feu de bois,no id
2018,38,Maître Gims,Caméléon,no id
2018,39,Dadju,Jaloux,no id
2018,40,Marshmello & Anne-Marie,Friends,no id
2018,41,Ninho,Un Poco,no id
2018,42,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,no id
2018,43,Dadju feat. Maître Gims,Par amour,no id
2018,44,MHD feat. Wizkid,Bella,no id
2018,45,Clean Bandit feat. Demi Lovato,Solo,no id
2018,46,Luis Fonsi,Échame La Culpa,no id
2018,47,Marwa Loud,Bad Boy,no id
2018,48,Soolking,Guerilla,no id
2018,49,Niska,Réseaux,no id
2018,50,Alonzo,Santana,no id
2018,51,Jain,Alright,no id
2018,52,Damso,Smog,no id
2018,53,Vitaa feat. Claudio Capéo,Un peu de rêve,no id
2018,54,Niska,Salé,no id
2018,55,"Cardi B, Bad Bunny & J Balvin",I Like It,no id
2018,56,Dynoro & Gigi D'Agostino,In My Mind,no id
2018,57,Luis Fonsi feat. Daddy Yankee,Despacito,no id
2018,58,Booba,Friday,no id
2018,59,PNL,91's,no id
2018,60,KeBlack,Complètemment sonné,no id
2018,61,Vegedream X DJ Leska,La fuite,no id
2018,62,Lartiste,Catchu Catchu,no id
2018,63,Ofenbach vs. Nick Waterhouse,Katchi,no id
2018,64,Trois Cafés Gourmands,À nos souvenirs,no id
2018,65,Moha La Squale,Bandolero,no id
2018,66,Booba,Petite fille,no id
2018,67,PNL,À l'ammoniaque,no id
2018,68,Kaaris feat. Kalash Criminel & Sofiane,Bling Bling,no id
2018,69,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,no id
2018,70,Orelsan feat. Stromae,La pluie,no id
2018,71,Eddy de Pretto,Fête de trop,no id
2018,72,Ninho,M.I.L.S 2.0,no id
2018,73,Imagine Dragons,Whatever It Takes,no id
2018,74,KPoint feat. Ninho,Ma 6t a craqué,no id
2018,75,Lorenzo,Carton rouge,no id
2018,76,Sofiane feat. Ninho & Hornet la Frappe,Longue vie,no id
2018,77,Zayn feat. Sia,Dusk Till Dawn,no id
2018,78,Bigflo & Oli,Dommage,no id
2018,79,Damso,Macarena,no id
2018,80,Hoshi,Ta marinière,no id
2018,81,Drake,In My Feelings,no id
2018,82,Angèle feat. Roméo Elvis,Tout oublier,no id
2018,83,Portugal. The Man,Feel It Still,no id
2018,84,Niska feat. Booba,Tuba Life,no id
2018,85,S.Pri Noir feat. Nekfeu,Juste pour voir,no id
2018,86,Ariana Grande,No Tears Left To Cry,no id
2018,87,Naps feat. Soolking,Favela,no id
2018,88,Siboy feat. Benash & Damso,Mobali,no id
2018,89,Kendrick Lamar & SZA,All The Stars,no id
2018,90,Orelsan,Basique,no id
2018,91,Ninho feat. Nekfeu,De l'autre côté,no id
2018,92,Ninho,Fendi,no id
2018,93,Jul,Toto et Ninetta,no id
2018,94,Damso,E. Signaler,no id
2018,95,Naps,Recherché,no id
2018,96,J. Balvin & Willy William,Mi Gente,no id
2018,97,Damso,Tueurs,no id
2018,98,Lady Gaga & Bradley Cooper,Shallow,no id
2018,99,Bigflo & Oli x Petit Biscuit,Demain,no id
2018,100,Eminem feat. Ed Sheeran,River,no id
2018,101,Marwa Loud,Billet,no id
2018,102,Orelsan,Tout va bien,no id
2018,103,Kygo feat. Justin Jesso,Stargazing,no id
2018,104,Feder,Breathe,no id
2018,105,Calvin Harris & Sam Smith,Promises,no id
2018,106,Ninho,Rose,no id
2018,107,Kygo & Miguel,Remind Me To Forget,no id
2018,108,Eddy de Pretto,Kid,no id
2018,109,Maître Gims feat. Sofiane,Loup garou,no id
2018,110,Niska,W.L.G,no id
2018,111,Moha La Squale,Luna,no id
2018,112,Niska,Medellín,no id
2018,113,Dadju feat. Niska,Sous contrôle,no id
2018,114,Maes feat. Booba,Madrina,no id
2018,115,Jonas Blue feat. Jack & Jack,Rise,no id
2018,116,Orelsan,Défaite de famille,no id
2018,117,Sean Paul & David Guetta feat. Becky G,Mad Love,no id
2018,118,Selena Gomez & Marshmello,Wolves,no id
2018,119,Suprême NTM & Sofiane,Sur le drapeau,no id
2018,120,Sadek feat. Ninho,Madre mia,no id
2018,121,"LSD feat. Sia, Diplo & Labrinth",Audio,no id
2018,122,Lomepal feat. Roméo Elvis,1000°C,no id
2018,123,Dua Lipa,IDGAF,no id
2018,124,Liam Payne & Rita Ora,For You (Fifty Shades Freed),no id
2018,125,Jahyanaï feat. Bamby,Who Mad Again,no id
2018,126,G-Eazy & Halsey,Him & I,no id
2018,127,Big Boi,All Night,no id
2018,128,Imagine Dragons,Believer,no id
2018,129,Booba,BB,no id
2018,130,Dua Lipa,New Rules,no id
2018,131,Abou Debeing feat. Dadju,C'est pas bon,no id
2018,132,Angèle,La Thune,no id
2018,133,Dadju,Lionne,no id
2018,134,"David Guetta, Martin Garrix & Brooks",Like I Do,no id
2018,136,Vitaa feat. Slimane,Je te le donne,no id
2018,137,Lefa feat. Lomepal,Paradise,no id
2018,138,Damso,C. Mosaïque solitaire,no id
2018,139,French Montana feat. Swae Lee,Unforgettable,no id
2018,140,Ninho (feat. Ninho),Mamacita,no id
2018,141,Koba LaD,Train de vie,no id
2018,142,Clean Bandit feat. Julia Michaels,I Miss You,no id
2018,143,Vald feat. Sofiane,Dragon,no id
2018,144,Sia feat. Sean Paul,Cheap Thrills,1ZMYMTP0S4hp9AlGkAWWjt
2018,145,Soolking,Dalida,no id
2018,146,Queen,Bohemian Rhapsody,no id
2018,147,Alonzo,Papa allo,no id
2018,148,Drake,Nice For What,no id
2018,149,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,no id
2018,150,Moha La Squale,Bienvenue à La Banane,no id
2018,151,Lorenzo,Tu le C,no id
2018,152,Maître Gims feat. Lil Wayne & French Montana,Corazón,no id
2018,153,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),no id
2018,154,Hamza,Life,no id
2018,155,"Zedd, Maren Morris & Grey",The Middle,no id
2018,156,Hornet La Frappe,Taga,no id
2018,157,Lorenzo feat. Vald,Bizarre,no id
2018,158,PNL,Jusqu'au dernier gramme,5GFHFEASZeJF0gyWuDDjGE
2018,159,Koba LaD,La C,no id
2018,160,Petit Biscuit,Sunset Lover,no id
2018,161,Lacrim feat. Damso,Noche,no id
2018,162,Lil Pump,Gucci Gang,no id
2018,163,Post Malone,Better Now,no id
2018,164,Booba feat. Damso,113,no id
2018,165,Timal,Arrivant,no id
2018,166,Sam Smith,Too Good At Goodbyes,no id
2018,167,XXXTentacion,Changes,no id
2018,168,Orelsan feat. Damso,Rêves bizarres,no id
2018,169,Maroon 5 feat. SZA,What Lovers Do,no id
2018,170,Post Malone feat. Ty Dolla $ign,Psycho,no id
2018,171,Slimane,Viens on s'aime,no id
2018,172,Booba,Trône,no id
2018,173,"Sofiane feat. Vald, Mac Tyer, Soolking, Kalash Criminel, Sad",Woah,no id
2018,174,DJ Snake,Magenta Riddim,no id
2018,175,Damso,N. J Respect R,no id
2018,176,"Nio Garcia, Darell & Casper Magico",Te Boté,no id
2018,177,"LSD feat. Sia, Diplo & Labrinth",Thunderclouds,no id
2018,178,DJ Snake feat. Lauv,A Different Way,no id
2018,179,Daddy Yankee,Dura,no id
2018,180,Macklemore feat. Skylar Grey,Glorious,no id
2018,181,Vegedream,Marchand de sable Part. 4 (Du SAal),no id
2018,182,Lost Frequencies & Zonderling,Crazy,no id
2018,183,Ofenbach,Be Mine,no id
2018,184,Armin van Buuren,Blah Blah Blah,no id
2018,185,Bruno Mars feat. Cardi B,Finesse,no id
2018,186,Booba,Gotham,no id
2018,187,Maes,Billets verts,no id
2018,188,"Calvin Harris feat. Pharrell Williams, Katy Perry & Big Sean",Feels,no id
2018,189,Charlie Puth,How Long,no id
2018,190,Bazzi,Mine,no id
2018,191,Marwa Loud,Qu'est ce que t'as ?,no id
2018,192,Justin Timberlake feat. Chris Stapleton,Say Something,no id
2018,193,Booba,Drapeau noir,no id
2018,194,Niska,Country,no id
2018,195,Djadja & Dinaz,J'souris,no id
2018,196,Dadju,Comme si de rien n'était,no id
2018,197,Kendji Girac,Pour oublier,no id
2018,198,XXXTentacion,Jocelyn Flores,no id
2018,199,Damso feat. Angèle,Silence,no id
2018,200,Jul,Délicieuse,no id
2019,1,LIL NAS X,OLD TOWN ROAD,no id
2019,2,PNL,AU DD,no id
2019,3,ANGÈLE,BALANCE TON QUOI,no id
2019,4,NISKA FEAT. BOOBA,MÉDICAMENT,no id
2019,5,NINHO FEAT. NISKA,MAMAN NE LE SAIT PAS,no id
2019,6,AYA NAKAMURA,POOKIE,no id
2019,7,TONES AND I,DANCE MONKEY,no id
2019,8,NINHO,LA VIE QU'ON MÈNE,no id
2019,9,LOMEPAL,TROP BEAU,no id
2019,10,NINHO,GOUTTE D'EAU,no id
2019,11,VEGEDREAM FEAT. NINHO,ELLE E2T BONNE SA MÈRE,no id
2019,12,LADY GAGA & BRADLEY COOPER,SHALLOW,no id
2019,13,ANGÈLE FEAT. ROMÉO ELVIS,TOUT OUBLIER,no id
2019,14,HEUSS L'ENFOIRÉ FEAT. SOFIANE,KHAPTA,no id
2019,15,DJ SNAKE & J. BALVIN FEAT. TYGA,LOCO CONTIGO,no id
2019,16,PEDRO CAPÓ,CALMA,no id
2019,17,DADDY YANKEE / SNOW,CON CALMA,no id
2019,18,SHAWN MENDES & CAMILA CABELLO,SEÑORITA,no id
2019,19,BILLIE EILISH,BAD GUY,no id
2019,20,GAMBI,POPOPOP,no id
2019,21,NINHO,PUTANA,no id
2019,22,ARIANA GRANDE,7 RINGS,no id
2019,23,NEKFEU FEAT. DAMSO,TRICHEUR,no id
2019,24,MOHA LA SQUALE,MA BELLE,no id
2019,25,TROIS CAFÉS GOURMANDS,À NOS SOUVENIRS,no id
2019,26,BRAMSITO FEAT. BOOBA,SALE MOOD,no id
2019,27,GAMBI,HÉ OH,no id
2019,28,KOBA LAD FEAT. NISKA,RR 9.1,no id
2019,29,DADJU,COMPLIQUÉ,no id
2019,30,LOMEPAL FEAT. ROMÉO ELVIS,1000°C,no id
2019,31,ED SHEERAN & JUSTIN BIEBER,I DON'T CARE,no id
2019,32,LADY GAGA,ALWAYS REMEMBER US THIS WAY,no id
2019,33,NEKFEU FEAT. VANESSA PARADIS,DANS L'UNIVERS,no id
2019,34,MAES FEAT. BOOBA,MADRINA,no id
2019,35,HEUSS L'ENFOIRÉ,ARISTOCRATE,no id
2019,36,GRADUR FEAT. HEUSS L'ENFOIRÉ,NE REVIENS PAS,no id
2019,37,EVA FEAT. LARTISTE,ON FLEEK,no id
2019,38,HEUSS L'ENFOIRÉ,LES MÉCHANTS,no id
2019,39,AVA MAX,SWEET BUT PSYCHO,no id
2019,40,LEWIS CAPALDI,SOMEONE YOU LOVED,no id
2019,41,ALEC BENJAMIN,LET ME DOWN SLOWLY,no id
