année,semaine,rang,artiste,titre,id_spotify
2018,23,112,J. Balvin & Willy William,Mi Gente,no id
2018,23,113,Post Malone feat. 21 Savage,rockstar,no id
2018,23,114,Moha La Squale,La BP,no id
2018,23,115,Caballero & JeanJass feat. Roméo Elvis,Incroyaux,no id
2018,23,116,XXXTENTACION,Sad!,no id
2018,23,117,RK,Tierquar,no id
2018,23,118,Niska,Salé,no id
2018,23,119,Damso,C. Mosaïque solitaire,no id
2018,23,120,Charlie Puth feat. Kehlani,Done For Me,no id
2018,23,121,Marwa Loud,Qu'est ce que t'as ?,no id
2018,23,122,LORENZO,Tu le C,no id
2018,23,123,Moha La Squale,Bonnie & Clyde,no id
2018,23,124,Slimane,Viens on s'aime,no id
2018,23,125,Kanye West,I Thought About Killing You,no id
2018,23,126,Eminem feat. Ed Sheeran,River,no id
2018,23,127,Ninho,Boîte auto,no id
2018,23,128,Niska,Medellín,no id
2018,23,129,Bigflo & Oli,Dommage,no id
2018,23,130,Orelsan,Basique,no id
2018,23,131,LARTISTE,Catchu Catchu,no id
2018,23,132,Caballero & JeanJass feat. Sofiane,ALZ,no id
2018,23,133,Jax Jones feat. Ina Wroldsen,Breathe,no id
2018,23,134,"4Keus feat. Naza, Keblack & Dry",Mignon garçon,no id
2018,23,135,Ninho,Coffrer,no id
2018,23,136,"LSD feat. Sia, Diplo & Labrinth",Audio,no id
2018,23,137,LORENZO,Carton rouge,no id
2018,23,138,Shawn Mendes,In My Blood,no id
2018,23,139,Timal,Maria,no id
2018,23,140,IMAGINE DRAGONS,Believer,no id
2018,23,141,Siboy feat. Benash & Damso,Mobali,no id
2018,23,142,Migos feat. Drake,Walk It Talk It,no id
2018,23,143,Kendji Girac,Maria Maria,no id
2018,23,144,Zayn feat. Sia,Dusk Till Dawn,no id
2018,23,145,Khalid & Normani,Love Lies,no id
2018,23,146,Kanye West,Ghost Town,no id
2018,23,147,Vegedream,Du temps,no id
2018,23,148,CABALLERO & JEANJASS,Forcing,no id
2018,23,149,Big Boi,All Night,no id
2018,23,150,Kygo feat. Justin Jesso,Stargazing,no id
2018,23,151,Niska feat. Booba,Tuba Life,no id
2018,23,152,Vegedream,Tout casser,no id
2018,23,153,Kanye West,Wouldn't Leave,no id
2018,23,154,XXXTENTACION,Moonlight,no id
2018,23,155,Moha La Squale,Le p'tit avait un rêve,no id
2018,23,156,Marwa Loud,Calma,no id
2018,23,157,Maître Gims feat. Lil Wayne & French Montana,Corazón,no id
2018,23,158,Selena Gomez & Marshmello,Wolves,no id
2018,23,159,BOOBA,Friday,no id
2018,23,160,BOOBA,Gotham,no id
2018,23,161,Vegedream,Obscure,no id
2018,23,162,Caballero & JeanJass feat. Hamza,Bae,no id
2018,23,163,S.PRI NOIR,Fusée Ariane,no id
2018,23,164,Damso,Tueurs,no id
2018,23,165,IMAGINE DRAGONS,Thunder,no id
2018,23,166,Lord Huron feat. Phoebe Bridgers,The Night We Met,1SUC3BzNqa5Kna2bZAsAK8
2018,23,167,Kanye West,Violent Crimes,no id
2018,23,168,Ninho feat. Nekfeu,De l'autre côté,no id
2018,23,169,Damso,Fais-moi un Vie,no id
2018,23,170,Vegedream,Laisser tomber,no id
2018,23,171,IMAGINE DRAGONS,Next To Me,no id
2018,23,172,Orelsan,Défaite de famille,no id
2018,23,173,CABALLERO & JEANJASS,Dégueulasse,no id
2018,23,174,Rag'n'Bone Man,Human,2Tjk7cYdH5s6dFhrmmRIw1
2018,23,175,Moha La Squale,Tourner,no id
2018,23,176,Moha La Squale,J'me rappelle papa,no id
2018,23,177,Tyga feat. Offset,Taste,no id
2018,23,178,Ed Sheeran,Happier,no id
2018,23,179,Kaaris feat. Kalash Criminel & Sofiane,Bling Bling,no id
2018,23,180,KeBlack,Menteuse,no id
2018,23,181,Vitaa feat. Jul,Ca les dérange,no id
2018,23,182,Therapie TAXI,Salop(e),no id
2018,23,183,Ninho,Rose,no id
2018,23,184,Dj Kayz feat. Wassila & Scridge,Jour J,no id
2018,23,185,Moha La Squale,Il le fallait,no id
2018,23,186,French Montana feat. Swae Lee,Unforgettable,no id
2018,23,187,Timal feat. Meryl,Cartel,no id
2018,23,188,CABALLERO & JEANJASS,A2,no id
2018,23,189,Dadju feat. Niska,Sous contrôle,no id
2018,23,190,Djadja & Dinaz,Non non,no id
2018,23,191,Sadek feat. Ninho,Madre mia,no id
2018,23,192,Mister V feat. Samy Ceezy,Viano,no id
2018,23,193,Damso,N. J Respect R,no id
2018,23,194,Abou Debeing feat. Dadju,C'est pas bon,no id
2018,23,195,Kanye West,No Mistakes,no id
2018,23,196,Dua Lipa,New Rules,no id
2018,23,197,Billie Eilish & Khalid,lovely,no id
2018,23,198,LP,Lost on You,no id
2018,23,199,Orelsan,Tout va bien,no id
2018,23,200,Petit Biscuit,Sunset Lover,no id
2018,24,1,Dosseh,Habitué,no id
2018,24,2,Maître Gims & Vianney,La même,no id
2018,24,3,"Naestro feat. Maître Gims, Vitaa, Dadju & Slimane",Bella ciao,no id
2018,24,4,Aya Nakamura,Djadja,no id
2018,24,5,Lartiste feat. Caroliina,Mafiosa,no id
2018,24,6,Calvin Harris & Dua Lipa,One Kiss,no id
2018,24,7,Nicky Jam & J. Balvin,X,no id
2018,24,8,Damso,Ipséité,no id
2018,24,9,Damso,Smog,no id
2018,24,10,Alonzo,Santana,no id
2018,24,11,Kore & L'Algérino,Va Bene,no id
2018,24,12,David Guetta & Sia,Flames,no id
2018,24,13,Therapie TAXI feat. Roméo Elvis,Hit Sale,no id
2018,24,14,Ninho,Un Poco,no id
2018,24,15,Dadju,Bob Marley,no id
2018,24,16,Ariana Grande,No Tears Left To Cry,no id
2018,24,17,Drake,God's Plan,no id
2018,24,18,4 Keus Gang feat. Ninho,Midi dans le ghetto,no id
2018,24,19,Marshmello & Anne-Marie,Friends,no id
2018,24,20,Dennis Lloyd,Nevermind,no id
2018,24,21,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,no id
2018,24,22,"Cardi B, Bad Bunny & J Balvin",I Like It,no id
2018,24,23,KeBlack,Complètemment sonné,no id
2018,24,24,Tom Walker,Leave a Light On,no id
2018,24,25,Vitaa feat. Claudio Capeo,Un peu de rêve,no id
2018,24,26,Marwa Loud,Fallait Pas,no id
2018,24,27,Kygo & Miguel,Remind Me To Forget,no id
2018,24,28,Vald,Désaccordé,no id
2018,24,29,Cecilia Krull,My Life Is Going On,no id
2018,24,30,Orelsan feat. Stromae,La pluie,no id
2018,24,31,Maître Gims & Super Sako feat. Hayko,Mi Gna,no id
2018,24,32,Naps feat. Soolking,Favela,no id
2018,24,33,Sean Paul & David Guetta feat. Becky G,Mad Love,no id
2018,24,34,El Profesor,Bella ciao,no id
2018,24,35,S.Pri Noir feat. Nekfeu,Juste pour voir,no id
2018,24,36,Moha La Squale,Bandolero,no id
2018,24,37,Niska,Country,no id
2018,24,38,Skg,Casa de papel,no id
2018,24,39,Drake,Nice For What,no id
2018,24,40,LARTISTE,Vai et viens,no id
2018,24,41,Lefa feat. Lomepal,Paradise,no id
2018,24,42,Ninho,M.I.L.S 2.0,no id
2018,24,43,Ed Sheeran,Shape Of You,7oJa8bPFKVbq4c7NswXHw8
2018,24,44,Soolking,Guerilla,no id
2018,24,45,Dadju feat. Franglish,Django,no id
2018,24,46,"David Guetta, Martin Garrix & Brooks",Like I Do,no id
2018,24,47,Camila Cabello feat. Young Thug,Havana,no id
2018,24,48,Marwa Loud,Bad Boy,no id
2018,24,49,Maroon 5 feat. Cardi B,Girls Like You,no id
2018,24,50,Clean Bandit feat. Demi Lovato,Solo,no id
2018,24,51,SELENA GOMEZ,Back To You,no id
2018,24,52,DJ Snake,Magenta Riddim,no id
2018,24,53,Hoshi,Ta marinière,no id
2018,24,54,Dadju,Reine,no id
2018,24,55,LOMEPAL,Yeux disent,no id
2018,24,56,RÉMY,Bella Ciao,no id
2018,24,57,Post Malone,Better Now,no id
2018,24,58,4Keus Gang,Le temps passe,no id
2018,24,59,Moha La Squale,Luna,no id
2018,24,60,Dj Erise feat. Aya Nakamura,Pourquoi tu forces,no id
2018,24,61,Christine and the Queens feat. Dâm-Funk,"Damn, dis-moi (Girlfriend)",no id
2018,24,62,"Zedd, Maren Morris & Grey",The Middle,no id
2018,24,63,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),no id
2018,24,64,Ed Sheeran,Perfect,no id
2018,24,65,Jain,Alright,no id
2018,24,66,Timal,Arrivant,no id
2018,24,67,MAÎTRE GIMS,Caméléon,no id
2018,24,68,Sofiane,Lundi,no id
2018,24,69,Timal,Maria,no id
2018,24,70,CHILDISH GAMBINO,This Is America,no id
2018,24,71,Eddy de Pretto,Kid,no id
2018,24,72,Kalash feat. Damso,Mwaka Moon,no id
2018,24,73,RIDSA,Désabonné,no id
2018,24,74,Kendji Girac,Maria Maria,no id
2018,24,75,Vegedream X DJ Leska,La fuite,no id
2018,24,76,Ninho,Fendi,no id
2018,24,77,Bad Wolves,Zombie,no id
2018,24,78,Dua Lipa,Idgaf,no id
2018,24,79,Daddy Yankee,Dura,no id
2018,24,80,Bazzi,Mine,no id
2018,24,81,Luis Fonsi & Demi Lovato,Échame La Culpa,no id
2018,24,82,Damso,Macarena,no id
2018,24,83,Luis Fonsi feat. Daddy Yankee,Despacito,no id
2018,24,84,Post Malone feat. Ty Dolla $ign,Psycho,no id
2018,24,85,The Weeknd,Call Out My Name,no id
2018,24,86,Maître Gims feat. Lil Wayne & French Montana,Corazón,no id
2018,24,87,Marwa Loud,Billet,no id
2018,24,88,Damso,TieksVie,no id
2018,24,89,Niska,Réseaux,no id
2018,24,90,Damso,E. Signaler,no id
2018,24,91,Dadju feat. Maître Gims,Par amour,no id
2018,24,92,"LSD feat. Sia, Diplo & Labrinth",Audio,no id
2018,24,93,IMAGINE DRAGONS,Whatever It Takes,no id
2018,24,94,Vegedream,Mama He,no id
2018,24,95,Maître Gims feat. Sofiane,Loup garou,no id
2018,24,96,"MC Fioti feat. Future, J Balvin, Stefflon Don & Juan Magan",Bum Bum Tam Tam,no id
2018,24,97,Feder,Breathe,no id
2018,24,98,Eddy de Pretto,Fête de trop,no id
2018,24,99,KAARIS,Diarabi,no id
2018,24,100,Djadja & Dinaz,J'souris,no id
2018,24,101,Kendrick Lamar & SZA,All The Stars,no id
2018,24,102,Damso,C. Mosaïque solitaire,no id
2018,24,103,Lost Frequencies & Zonderling,Crazy,no id
2018,24,104,Naps,Recherché,no id
2018,24,105,Kanye West,All Mine,no id
2018,24,106,Ofenbach vs. Nick Waterhouse,Katchi,no id
2018,24,107,Tyga feat. Offset,Taste,no id
2018,24,108,Jahyanaï feat. Bamby,Who Mad Again,no id
2018,24,109,Bigflo & Oli,Dommage,no id
2018,24,110,5 Seconds Of Summer,Youngblood,no id
2018,24,111,Liam Payne & Rita Ora,For You (Fifty Shades Freed),no id
2018,24,112,Portugal. The Man,Feel It Still,no id
2018,24,113,J. Balvin & Willy William,Mi Gente,no id
2018,24,114,Berlin feat. El Profesor,Bella Ciao (La Casa De Papel),no id
2018,24,115,Post Malone feat. 21 Savage,rockstar,no id
2018,24,116,Slimane,Viens on s'aime,no id
2018,24,117,RK,Tierquar,no id
2018,24,118,Niska,Salé,no id
2018,24,119,Sia feat. Sean Paul,Cheap Thrills,1ZMYMTP0S4hp9AlGkAWWjt
2018,24,120,TAL,Mondial,no id
2018,24,121,Justin Timberlake feat. Chris Stapleton,Say Something,no id
2018,24,122,Charlie Puth feat. Kehlani,Done For Me,no id
2018,24,123,Vitaa feat. Jul,Ca les dérange,no id
2018,24,124,LARTISTE,Catchu Catchu,no id
2018,24,125,XXXTENTACION,Sad!,no id
2018,24,126,Orelsan,Basique,no id
2018,24,127,Khalid & Normani,Love Lies,no id
2018,24,128,"4Keus feat. Naza, Keblack & Dry",Mignon garçon,no id
2018,24,129,Jax Jones feat. Ina Wroldsen,Breathe,no id
2018,24,130,Moha La Squale,C'était pas gagné,no id
2018,24,131,Marwa Loud,Qu'est ce que t'as ?,no id
2018,24,132,Niska,Medellín,no id
2018,24,133,Siboy feat. Benash & Damso,Mobali,no id
2018,24,134,Shawn Mendes,In My Blood,no id
2018,24,135,Ninho,Boîte auto,no id
2018,24,136,LORENZO,Tu le C,no id
2018,24,137,Zayn feat. Sia,Dusk Till Dawn,no id
2018,24,138,Kanye West,Yikes,no id
2018,24,139,Billie Eilish & Khalid,lovely,no id
2018,24,140,IMAGINE DRAGONS,Next To Me,no id
2018,24,141,Eminem feat. Ed Sheeran,River,no id
2018,24,142,Damso,Tueurs,no id
2018,24,143,LORENZO,Carton rouge,no id
2018,24,144,XXXTENTACION,Moonlight,no id
2018,24,145,Damso,N. J Respect R,no id
2018,24,146,MAÎTRE GIMS,Gunshot,no id
2018,24,147,Ninho,Coffrer,no id
2018,24,148,IMAGINE DRAGONS,Believer,no id
2018,24,149,Damso,Fais-moi un Vie,no id
2018,24,150,KeBlack,Menteuse,no id
2018,24,151,Maître Gims feat. Dadju,Tu ne le vois pas,no id
2018,24,152,Niska feat. Booba,Tuba Life,no id
2018,24,153,Ninho feat. Nekfeu,De l'autre côté,no id
2018,24,154,Vitaa feat. Stromae,Comme dab,no id
2018,24,155,Marwa Loud,Calma,no id
2018,24,156,Ed Sheeran,Happier,no id
2018,24,157,Rag'n'Bone Man,Human,2Tjk7cYdH5s6dFhrmmRIw1
2018,24,158,BOOBA,Friday,no id
2018,24,159,Migos feat. Drake,Walk It Talk It,no id
2018,24,160,Jorja Smith,Blue Lights,no id
2018,24,161,LP,Lost on You,no id
2018,24,162,Jen Jis & Feder feat. Bright Sparks,Keep Us Apart,no id
2018,24,163,Timal feat. Meryl,Cartel,no id
2018,24,164,Ninho,Rose,no id
2018,24,165,KIDS SEE GHOSTS,Reborn,no id
2018,24,166,"Nio Garcia, Darell & Casper Magico",Te Boté,no id
2018,24,167,BOOBA,Gotham,no id
2018,24,168,Vegedream,Marchand de sable Part. 4 (Du SAal),no id
2018,24,169,ZAZIE,Speed,no id
2018,24,170,Orelsan,Défaite de famille,no id
2018,24,171,Therapie TAXI,Salop(e),no id
2018,24,172,Moha La Squale,Snow,no id
2018,24,173,Kygo feat. Justin Jesso,Stargazing,no id
2018,24,174,Kaaris feat. Kalash Criminel & Sofiane,Bling Bling,no id
2018,24,175,Sadek feat. Ninho,Madre mia,no id
2018,24,176,IMAGINE DRAGONS,Thunder,no id
2018,24,177,Dadju feat. Niska,Sous contrôle,no id
2018,24,178,Dua Lipa,New Rules,no id
2018,24,179,French Montana feat. Swae Lee,Unforgettable,no id
2018,24,180,Bigflo & Oli feat. Notre père Fabian,Papa,no id
2018,24,181,Oasis,Wonderwall,no id
2018,24,182,Abou Debeing feat. Dadju,C'est pas bon,no id
2018,24,183,Hamza,Life,no id
2018,24,184,TOM ODELL,Another Love,0YC2QWJbLlNQWuro0iYeh7
2018,24,185,KIDS SEE GHOSTS,Feel The Love,no id
2018,24,186,S.PRI NOIR,Fusée Ariane,no id
2018,24,187,Vegedream,Du temps,no id
2018,24,188,Dj Kayz feat. Wassila & Scridge,Jour J,no id
2018,24,189,Caballero & JeanJass feat. Roméo Elvis,Incroyaux,no id
2018,24,190,Petit Biscuit,Sunset Lover,no id
2018,24,191,BOOBA,Petite fille,no id
2018,24,192,Jorja Smith,February 3rd,no id
2018,24,193,Lord Huron feat. Phoebe Bridgers,The Night We Met,1SUC3BzNqa5Kna2bZAsAK8
2018,24,194,Ofenbach,Be Mine,no id
2018,24,195,Moha La Squale,Bendero,no id
2018,24,196,IMAGINE DRAGONS,Radioactive,no id
2018,24,197,Dry feat. Dadju,Tant pis,no id
2018,24,198,Orelsan,Tout va bien,no id
2018,24,199,PNL,Jusqu'au dernier gramme,5GFHFEASZeJF0gyWuDDjGE
2018,24,200,Big Boi,All Night,no id
2018,25,1,Damso,Smog,no id
2018,25,2,Damso,Feu de bois,no id
2018,25,3,Damso feat. Angèle,Silence,no id
2018,25,4,Damso,Julien,no id
2018,25,5,Damso,60 années,no id
2018,25,6,Damso,Ipséité,no id
2018,25,7,Damso,Baltringue,no id
2018,25,8,Damso,Dix leurres,no id
2018,25,9,Damso,Festival de rêves,no id
2018,25,10,Damso,Même issue,no id
2018,25,11,Damso,Introduction (Damso / Lithopédion),no id
2018,25,12,Dosseh,Habitué,no id
2018,25,13,Damso,Aux paradis,no id
2018,25,14,Damso,William,no id
2018,25,15,Damso,Perplexe,no id
2018,25,16,Aya Nakamura,Djadja,no id
2018,25,17,Damso,NMI,no id
2018,25,18,Maître Gims & Vianney,La même,no id
2018,25,19,Damso,Noir meilleur,no id
2018,25,20,"Naestro feat. Maître Gims, Vitaa, Dadju & Slimane",Bella ciao,no id
2018,25,21,Calvin Harris & Dua Lipa,One Kiss,no id
2018,25,22,Lartiste feat. Caroliina,Mafiosa,no id
2018,25,23,Damso,Tard la night,no id
2018,25,24,Nicky Jam & J. Balvin,X,no id
2018,25,25,XXXTENTACION,Sad!,no id
2018,25,26,Alonzo,Santana,no id
2018,25,27,Kore & L'Algérino,Va Bene,no id
2018,25,28,David Guetta & Sia,Flames,no id
2018,25,29,XXXTENTACION,Moonlight,no id
2018,25,30,Ariana Grande,No Tears Left To Cry,no id
2018,25,31,JUL,Inspi d'ailleurs,no id
2018,25,32,Dennis Lloyd,Nevermind,no id
2018,25,33,Therapie TAXI feat. Roméo Elvis,Hit Sale,no id
2018,25,34,Dadju,Bob Marley,no id
2018,25,35,Ninho,Un Poco,no id
2018,25,36,Drake,God's Plan,no id
2018,25,37,Vitaa feat. Claudio Capeo,Un peu de rêve,no id
2018,25,38,Marshmello & Anne-Marie,Friends,no id
2018,25,39,4 Keus Gang feat. Ninho,Midi dans le ghetto,no id
2018,25,40,"Cardi B, Bad Bunny & J Balvin",I Like It,no id
2018,25,41,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,no id
2018,25,42,KeBlack,Complètemment sonné,no id
2018,25,43,Kygo & Miguel,Remind Me To Forget,no id
2018,25,44,JUL,Fais moi la passe,no id
2018,25,45,XXXTENTACION,Changes,no id
2018,25,46,Cecilia Krull,My Life Is Going On,no id
2018,25,47,Tom Walker,Leave a Light On,no id
2018,25,48,Vald,Désaccordé,no id
2018,25,49,XXXTENTACION,Jocelyn Flores,no id
2018,25,50,Orelsan feat. Stromae,La pluie,no id
2018,25,51,Marwa Loud,Fallait Pas,no id
2018,25,52,Maître Gims & Super Sako feat. Hayko,Mi Gna,no id
2018,25,53,Clean Bandit feat. Demi Lovato,Solo,no id
2018,25,54,Sean Paul & David Guetta feat. Becky G,Mad Love,no id
2018,25,55,DJ Hamida feat. Lartiste,Ciao bella,no id
2018,25,56,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),no id
2018,25,57,Moha La Squale,Bandolero,no id
2018,25,58,El Profesor,Bella ciao,no id
2018,25,59,Dadju feat. Franglish,Django,no id
2018,25,60,Naps feat. Soolking,Favela,no id
2018,25,61,S.Pri Noir feat. Nekfeu,Juste pour voir,no id
2018,25,62,Ed Sheeran,Shape Of You,7oJa8bPFKVbq4c7NswXHw8
2018,25,63,Niska,Country,no id
2018,25,64,Camila Cabello feat. Young Thug,Havana,no id
2018,25,65,Maroon 5 feat. Cardi B,Girls Like You,no id
2018,25,66,"David Guetta, Martin Garrix & Brooks",Like I Do,no id
2018,25,67,Lefa feat. Lomepal,Paradise,no id
2018,25,68,Soolking,Guerilla,no id
2018,25,69,Drake,Nice For What,no id
2018,25,70,Skg,Casa de papel,no id
2018,25,71,Ninho,M.I.L.S 2.0,no id
2018,25,72,DJ Snake,Magenta Riddim,no id
2018,25,73,LARTISTE,Vai et viens,no id
2018,25,74,"LSD feat. Sia, Diplo & Labrinth",Audio,no id
2018,25,75,Hoshi,Ta marinière,no id
2018,25,76,Marwa Loud,Bad Boy,no id
2018,25,77,Xxxtentacion feat. Trippie Redd,Fuck Love,no id
2018,25,78,Post Malone,Better Now,no id
2018,25,79,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),no id
2018,25,80,Dadju,Reine,no id
2018,25,81,"Zedd, Maren Morris & Grey",The Middle,no id
2018,25,82,Timal,Maria,no id
2018,25,83,SELENA GOMEZ,Back To You,no id
2018,25,84,Daddy Yankee,Dura,no id
2018,25,85,Christine and the Queens feat. Dâm-Funk,"Damn, dis-moi (Girlfriend)",no id
2018,25,86,Ed Sheeran,Perfect,no id
2018,25,87,Jain,Alright,no id
2018,25,88,Moha La Squale,Luna,no id
2018,25,89,Luis Fonsi feat. Daddy Yankee,Despacito,no id
2018,25,90,Eddy de Pretto,Kid,no id
2018,25,91,MAÎTRE GIMS,Caméléon,no id
2018,25,92,Maître Gims feat. Lil Wayne & French Montana,Corazón,no id
2018,25,93,Vegedream X DJ Leska,La fuite,no id
2018,25,94,Dua Lipa,Idgaf,no id
2018,25,95,XXXTENTACION,Look At Me!,no id
2018,25,96,The Weeknd,Call Out My Name,no id
2018,25,97,XXXTENTACION,Everybody Dies in Their Nightmares,no id
2018,25,98,Dj Erise feat. Aya Nakamura,Pourquoi tu forces,no id
2018,25,99,Timal,Arrivant,no id
2018,25,100,Sofiane,Lundi,no id
2018,25,101,LOMEPAL,Yeux disent,no id
2018,25,102,Bazzi,Mine,no id
2018,25,103,Kalash feat. Damso,Mwaka Moon,no id
2018,25,104,CHILDISH GAMBINO,This Is America,no id
2018,25,105,Luis Fonsi & Demi Lovato,Échame La Culpa,no id
2018,25,106,Ed Sheeran,Happier,no id
2018,25,107,Kendji Girac,Maria Maria,no id
2018,25,108,RÉMY,Bella Ciao,no id
2018,25,109,RIDSA,Désabonné,no id
2018,25,110,Vitaa feat. Jul,Ca les dérange,no id
2018,25,111,Damso,Macarena,no id
2018,25,112,Ninho,Fendi,no id
2018,25,113,Bad Wolves,Zombie,no id
2018,25,114,Niska,Réseaux,no id
2018,25,115,5 Seconds Of Summer,Youngblood,no id
2018,25,116,IMAGINE DRAGONS,Whatever It Takes,no id
2018,25,117,Post Malone feat. Ty Dolla $ign,Psycho,no id
2018,25,118,Marwa Loud,Billet,no id
2018,25,119,Dadju feat. Maître Gims,Par amour,no id
2018,25,120,Vitaa feat. Stromae,Comme dab,no id
2018,25,121,"MC Fioti feat. Future, J Balvin, Stefflon Don & Juan Magan",Bum Bum Tam Tam,no id
2018,25,122,4Keus Gang,Le temps passe,no id
2018,25,123,Nicki Minaj feat. Ariana Grande,Bed,no id
2018,25,124,KAARIS,Diarabi,no id
2018,25,125,Eddy de Pretto,Fête de trop,no id
2018,25,126,Feder,Breathe,no id
2018,25,127,Kygo & Imagine Dragons,Born To Be Yours,no id
2018,25,128,Damso,E. Signaler,no id
2018,25,129,Djadja & Dinaz,J'souris,no id
2018,25,130,MHD,Bodyguard,no id
2018,25,131,Kendrick Lamar & SZA,All The Stars,no id
2018,25,132,Vegedream,Mama He,no id
2018,25,133,Maître Gims feat. Sofiane,Loup garou,no id
2018,25,134,Ødyssey feat. Amara Abonta,Fly,no id
2018,25,135,J. Balvin & Willy William,Mi Gente,no id
2018,25,136,Jahyanaï feat. Bamby,Who Mad Again,no id
2018,25,137,Tyga feat. Offset,Taste,no id
2018,25,138,XXXTENTACION,Numb,no id
2018,25,139,Naps,Recherché,no id
2018,25,140,Damso,TieksVie,no id
2018,25,141,Portugal. The Man,Feel It Still,no id
2018,25,142,Slimane,Viens on s'aime,no id
2018,25,143,Bigflo & Oli,Dommage,no id
2018,25,144,Damso,C. Mosaïque solitaire,no id
2018,25,145,Ofenbach vs. Nick Waterhouse,Katchi,no id
2018,25,146,Lost Frequencies & Zonderling,Crazy,no id
2018,25,147,Shawn Mendes,In My Blood,no id
2018,25,148,Niska,Salé,no id
2018,25,149,Khalid & Normani,Love Lies,no id
2018,25,150,Sia feat. Sean Paul,Cheap Thrills,1ZMYMTP0S4hp9AlGkAWWjt
2018,25,151,Charlie Puth feat. Kehlani,Done For Me,no id
2018,25,152,XXXTENTACION,Hope,no id
2018,25,153,Orelsan,Basique,no id
2018,25,154,IMAGINE DRAGONS,Next To Me,no id
2018,25,155,Post Malone feat. 21 Savage,rockstar,no id
2018,25,156,"4Keus feat. Naza, Keblack & Dry",Mignon garçon,no id
2018,25,157,Jax Jones feat. Ina Wroldsen,Breathe,no id
2018,25,158,RK,Tierquar,no id
2018,25,159,KeBlack,Menteuse,no id
2018,25,160,Nicky Jam feat. Will Smith & Era Istrefi,Live It Up,no id
2018,25,161,Siboy feat. Benash & Damso,Mobali,no id
2018,25,162,XXXTENTACION,I Don't Even Speak Spanish lol,no id
2018,25,163,LARTISTE,Catchu Catchu,no id
2018,25,164,Vegedream,Marchand de sable Part. 4 (Du SAal),no id
2018,25,165,Jen Jis & Feder feat. Bright Sparks,Keep Us Apart,no id
2018,25,166,The Carters,Apeshit,no id
2018,25,167,Niska,Medellín,no id
2018,25,168,L'Algerino,International,no id
2018,25,169,Marwa Loud,Qu'est ce que t'as ?,no id
2018,25,170,TAL,Mondial,no id
2018,25,171,Zayn feat. Sia,Dusk Till Dawn,no id
2018,25,172,IMAGINE DRAGONS,Believer,no id
2018,25,173,"Nio Garcia, Darell & Casper Magico",Te Boté,no id
2018,25,174,Justin Timberlake feat. Chris Stapleton,Say Something,no id
2018,25,175,Ninho,Boîte auto,no id
2018,25,176,Marwa Loud,Calma,no id
2018,25,177,LORENZO,Tu le C,no id
2018,25,178,BOOBA,Gotham,no id
2018,25,179,VITAA,Peine & pitié,no id
2018,25,180,MAÎTRE GIMS,Gunshot,no id
2018,25,181,Odyssey,Fire,no id
2018,25,182,Zola,Bernard Tapie,no id
2018,25,183,Billie Eilish & Khalid,lovely,no id
2018,25,184,Moha La Squale,C'était pas gagné,no id
2018,25,185,Ninho feat. Nekfeu,De l'autre côté,no id
2018,25,186,Rag'n'Bone Man,Human,2Tjk7cYdH5s6dFhrmmRIw1
2018,25,187,Dj Kayz feat. Wassila & Scridge,Jour J,no id
2018,25,188,Niska feat. Booba,Tuba Life,no id
2018,25,189,LORENZO,Carton rouge,no id
